step,phase,M,acq_mean,acq_std,acq_min,acq_max,mu_mean,mu_std,mu_min,mu_max,sd_mean,sd_std,sd_min,sd_max,chosen_acq,chosen_mu,chosen_sd
45,active,1680,0.0708444985697288,0.027138402610816584,0.005148382018421914,0.15782099745176878,1.5426597302371947,0.19776241173699008,1.049269029453738,2.1204498866384376,0.03712358239337595,0.008248231116706538,0.009861295956352002,0.05905180331050023,0.15782099745176878,1.42254307933799,0.05905180331050023
46,active,1679,0.06419802259716387,0.025287901601584176,0.0049241479646861585,0.1403278111130937,1.559013431582353,0.200295964986546,1.032088099661368,2.1199158716983098,0.036529587854176475,0.00828398938026709,0.010014235637547662,0.057297806316216914,0.1403278111130937,1.6124821196373385,0.057297806316216914
47,active,1678,0.06269113967553983,0.024893887795719362,0.004842465039662013,0.15453564542073092,1.5877374041993886,0.20292622936303378,1.0615945400053202,2.1189132347973354,0.03588429338822068,0.008264481936174272,0.009887235307301956,0.06031483937125938,0.15453564542073092,1.8331941897488577,0.06031483937125938
48,active,1677,0.06122651692142643,0.02423073062924416,0.004946681221177113,0.1324118785620074,1.5880839113260565,0.20586705296641847,1.0665623358943979,2.1187024497007187,0.034628639646315976,0.008010914514041753,0.009769794630690849,0.05395155208086155,0.1324118785620074,1.6379097281841872,0.05395155208086155
49,active,1676,0.05460756059209257,0.0229551936918923,0.0047108369776736915,0.12146572264168588,1.6178796972407297,0.20484835715828162,1.0573074942397716,2.1187145968067456,0.03225127012999638,0.007805497472305633,0.009455460351948877,0.05096199341207077,0.12146572264168588,1.5800352673695188,0.05096199341207077
50,active,1675,0.04807893189232064,0.019627455253976044,0.004072961274978653,0.10654890544503566,1.6130472124992454,0.2065191997033182,1.0754614240649634,2.11880703534769,0.030222677388492,0.007158034481715559,0.008804529875463037,0.04744473299641746,0.10654890544503566,1.5719235456214606,0.04744473299641746
51,active,1674,0.03110844369480412,0.0160288403690011,0.004618543003921825,0.07745769534575689,1.5937562641305254,0.19019516535126274,1.1300379812029027,2.1177464262043775,0.03299734458512188,0.009388926517627395,0.01298851754708098,0.055191540571379885,0.07745769534575689,1.526209915341315,0.055191540571379885
52,active,1673,0.025723493657357564,0.012434988748006921,0.0045150773755082,0.060271785824452154,1.5938231038675912,0.18824495096493302,1.1369627669140505,2.117909846742605,0.031161477023685116,0.008264686160760547,0.013322308114685023,0.050065901190180076,0.060271785824452154,1.9516862714030565,0.050065901190180076
53,active,1672,0.01923278461138359,0.008609007029208504,0.00444074342679878,0.04368741410869958,1.5776220764565951,0.18266751947378063,1.143974023606977,2.1172576243509935,0.028567376118283746,0.006868609506050672,0.013986307007515337,0.044744952169758385,0.04368741410869958,1.71210981240131,0.044744952169758385
54,active,1671,0.015531072454330537,0.006101938322473686,0.00460093254983858,0.036130787915073875,1.570609133775851,0.1722584772774877,1.168206360908736,2.1128276734070877,0.029200825588621665,0.006011904980676245,0.016118381982405363,0.04589129623425313,0.036130787915073875,1.837761017724131,0.04589129623425313
55,active,1670,0.012136361167317266,0.0038851825812983884,0.0050867669492651035,0.02420340795704396,1.5294153711483334,0.19386112245836035,1.0897328963447923,2.110094355257987,0.030488893314423303,0.004998243860908156,0.01991904246895687,0.043868944738512654,0.02420340795704396,1.4007532846883444,0.043868944738512654
56,active,1669,0.010815243240234156,0.003187299227495954,0.004857481755326944,0.023409177045369732,1.5490630652578428,0.19494152144341229,1.0295407790582376,2.1135764727109834,0.02886745305737542,0.0042816102051788625,0.01949025831773702,0.04318694730828315,0.023409177045369732,1.7857554158757545,0.04318694730828315
57,active,1668,0.011293470683618998,0.003403301980230969,0.004751459117297354,0.022860025538603432,1.5478494221421897,0.19700275444347629,1.0249028611348423,2.1143930440876817,0.02855591786129247,0.00436379360512169,0.01866632228409382,0.041317490675576815,0.022860025538603432,1.7550231137533785,0.041317490675576815
58,active,1667,0.011036297366187463,0.0032860063779491396,0.0046741197744396504,0.022555190563577545,1.5488950634117016,0.19986254403277745,1.0187088277467025,2.1153088146527343,0.027655796264124715,0.004196636879401611,0.018137096501251344,0.04020143370053112,0.022555190563577545,1.3888047608948795,0.04020143370053112
59,active,1666,0.010452711258678327,0.003093309590527629,0.0042809845650319455,0.02143891388977995,1.5601440089271834,0.19291117029997576,1.0870257832095152,2.1165637541328475,0.028259856167512427,0.0042674499767827246,0.018225476981244968,0.04113866839293447,0.02143891388977995,1.6296588070887992,0.04113866839293447
60,active,1665,0.009214692325529714,0.0023414022342890064,0.004537058720784296,0.016970418165724456,1.559953527898696,0.19037798840022022,1.1144134233291676,2.112640753170876,0.028750212822799274,0.0037100336209488325,0.020287361455559302,0.03948154928312946,0.016970418165724456,1.4946119756455054,0.03948154928312946
61,active,1664,0.008138707843655817,0.0018076071771412502,0.0042688115523001596,0.015841252106079357,1.5770586009784455,0.19246517974676186,1.0540476501701825,2.1153079392360694,0.027049059898774843,0.003035847670604023,0.019670535757678728,0.03811349681064552,0.015841252106079357,1.3930667789718882,0.03811349681064552
62,active,1663,0.007941023556506286,0.001645579711347489,0.004321552370700223,0.015584837969142245,1.5774096973349152,0.1913596590899957,1.0708490294506743,2.1160895113852054,0.02627768368033209,0.002769008638276159,0.019453798067328585,0.03715263020304317,0.015584837969142245,1.7854606158604598,0.03715263020304317
63,active,1662,0.00817219682738952,0.0017750253352562164,0.004175860689111041,0.0139099413123427,1.5762403663233284,0.19308270240532857,1.069338911234679,2.116291191267131,0.025986363443093,0.00289276299701053,0.018649596009263407,0.034204179473484794,0.0139099413123427,1.5274329697823703,0.034204179473484794
64,active,1661,0.007940504207735163,0.0016826549430594376,0.004160885333408945,0.01377523815802699,1.575350740739956,0.1938357866013619,1.0667167102307806,2.1167583303791444,0.025103249953499485,0.002720825309312922,0.01824040162814056,0.03334917172075586,0.01377523815802699,1.2776593418830675,0.03334917172075586
65,active,1660,0.008335455978740483,0.0012985479603776103,0.006475073351094904,0.017174211912142575,1.609358638864409,0.15067195011029683,1.2652893801173482,2.0851855226772367,0.04047864496498884,0.003028265976837958,0.03573931504374055,0.05851870852212576,0.017174211912142575,1.9118040609231262,0.05851870852212576
66,active,1659,0.00875715399181214,0.0009817677178751319,0.007165163608525105,0.014401090451092169,1.6075105463246073,0.1577294972672942,1.2396362418614364,2.0993761630440635,0.040793541840390114,0.002256386097632042,0.036924580837332195,0.052538433124148014,0.014401090451092169,1.7849413758365729,0.052538433124148014
67,active,1658,0.00865147998468583,0.0008472826918195903,0.007226501270847048,0.011997311823959498,1.6059294651030749,0.1569809711585207,1.2396380814270347,2.0974599502671034,0.04102244419256216,0.0019912737941517517,0.03750792045154397,0.048444023431198344,0.011997311823959498,1.306586705850425,0.048444023431198344
68,active,1657,0.009392422049547261,0.003204476594676366,0.004763312524824244,0.02799171606244466,1.6239125783977304,0.1595253403457579,1.2505605561867035,2.141243326304998,0.027571917902588134,0.004444325932335235,0.019831453739784396,0.048639185512801345,0.02799171606244466,1.7408578113373356,0.048639185512801345
69,active,1656,0.01586980967630283,0.008202508597545137,0.0027433531569911714,0.04532183192080617,1.6295977008371336,0.16455964580057014,1.185045513459569,2.1303117697307137,0.02146833355863648,0.005684531660133336,0.009153139623290103,0.03801043297800332,0.04532183192080617,1.4389119974975495,0.03801043297800332
70,active,1655,0.013552110196086674,0.005506659847475799,0.002722125585974321,0.03082071293223413,1.6368443803992399,0.15856237985638538,1.1994243907750952,2.128988179844809,0.020096311261780166,0.004371415728281851,0.009157045208032046,0.031250592783354694,0.03082071293223413,1.7085778101680769,0.031250592783354694
71,active,1654,0.013167328558677536,0.005267903459989419,0.0026259913978074075,0.02896933433174965,1.6346646640531053,0.16064023738231292,1.1929576598720224,2.128606829033357,0.019281249420210683,0.0041483195252590465,0.008751855178269742,0.029455963787344545,0.02896933433174965,1.7262414206447976,0.029455963787344545
72,active,1653,0.010770827598558382,0.0037076757626956568,0.0029911127932227342,0.023410938300394712,1.631394542126907,0.15090692210430012,1.216233473698825,2.138123904378752,0.020224052787959988,0.0037010012974744697,0.01078548610870249,0.03048501119383168,0.023410938300394712,1.931823490913983,0.03048501119383168
73,active,1652,0.01064796304899237,0.003690294802432292,0.003143172859665251,0.023317769408029265,1.628418490738191,0.15222335473099843,1.2115946498516172,2.1339681849704553,0.019784517996085448,0.003635293050684869,0.01088109586418862,0.029938647928779115,0.023317769408029265,1.6113949748899308,0.029938647928779115
74,active,1651,0.010548283319326241,0.003945766137639485,0.003024097961689697,0.020764955920079386,1.6282756786952053,0.15707713865400347,1.198924364010009,2.1401408654965706,0.019638823955291086,0.003862675337415329,0.010668492337625431,0.028205790826732604,0.020764955920079386,1.4076585476967294,0.028205790826732604
75,active,1650,0.010080412551105977,0.003893853266154366,0.002926367552983175,0.02228552450302887,1.6415359737838442,0.15090297281389764,1.2384774926214406,2.1446231215071205,0.02113827540239979,0.0042740958853672,0.011569353186342142,0.032238700254916305,0.02228552450302887,1.7433828271894019,0.032238700254916305
76,active,1649,0.008082499906873345,0.0011203101024966358,0.006058308941702467,0.014076376179705008,1.6263091843012627,0.13556373060106366,1.3375239012117068,2.1135637090213595,0.0350212963387633,0.0023882671394583944,0.030357637912552023,0.04646058187740869,0.014076376179705008,1.7246503009890914,0.04646058187740869
77,active,1648,0.007821403445047037,0.0008617533241739204,0.005957844871345976,0.010873158604948564,1.629925912645816,0.13670778990977261,1.33542536405161,2.1138490425386673,0.034095200284957224,0.001881755578944592,0.029773477206985064,0.0403211736845862,0.010873158604948564,1.6716518071759565,0.0403211736845862
78,active,1647,0.007836167894935974,0.0007546004321498984,0.006164195019536699,0.010487567242287688,1.6190597769808779,0.13647791553821503,1.3337150814250887,2.1100120582858546,0.036632974778873416,0.0017652006436442052,0.03249992044024678,0.04248375598445293,0.010487567242287688,1.4708879093929712,0.04248375598445293
79,active,1646,0.007935871419072957,0.0007475260245664976,0.006287288703985299,0.010674857939522714,1.6196168616974338,0.13622474000050896,1.3341242350743747,2.109793662102962,0.03646211927324271,0.0017181158803593534,0.03246262661355792,0.04239244340660006,0.010674857939522714,1.7778049476277964,0.04239244340660006
80,active,1645,0.00784942646417736,0.0007246583008089045,0.0062262173073576906,0.010490202609887768,1.6194582749473283,0.1361139714124541,1.3346882654370278,2.110530237504564,0.0359609426089844,0.0016628491979965195,0.0320346584825333,0.04167046930818135,0.010490202609887768,2.093575751230693,0.04167046930818135
81,active,1644,0.00870408568452006,0.0008566845350829879,0.006816496312741885,0.011912275404433821,1.6186467042232084,0.1371184047594326,1.3331225563840496,2.160221302297275,0.0353283099982843,0.0017407850468589886,0.03127080463513111,0.041444395104107266,0.011912275404433821,1.5845718090768648,0.041444395104107266
82,active,1643,0.00899877602406625,0.0009568736830781874,0.006875422660431617,0.011968113104413862,1.6093599710306699,0.1382764652662261,1.3009392821602042,2.1625108667840776,0.03552995671494381,0.001901890817217605,0.031066289142758115,0.0410924332697837,0.011968113104413862,1.6308135092419342,0.0410924332697837
83,active,1642,0.008907899450251852,0.0012249915562445753,0.006324955675900462,0.01357742639685881,1.607424725605059,0.13674074858039054,1.286862846153994,2.163308050647342,0.03418979360071152,0.0023597150309462387,0.02883834108219108,0.042406295696585584,0.01357742639685881,1.4346468947632833,0.042406295696585584
84,active,1641,0.008704274874741562,0.0011238010235704334,0.006315828881004257,0.012920286683609238,1.6108509797506432,0.1354185279023725,1.2936999568922072,2.1635711773783717,0.033529468998783826,0.002165983974662472,0.0285843359783133,0.041019252622062755,0.012920286683609238,1.6124765951261946,0.041019252622062755
85,active,1640,0.008671108620287698,0.0011360890601300035,0.00618622364280639,0.013153596072689077,1.6025992838398895,0.13639900179912703,1.2914907662200161,2.1626165632948653,0.033113218695653486,0.0021731296578228294,0.027992171347592198,0.04096036826575517,0.013153596072689077,1.5191296462574764,0.04096036826575517
86,active,1639,0.008654700627167722,0.0011026232910890071,0.006144276654921853,0.01239371221055237,1.5966110299470357,0.13898299375580137,1.2762094429246562,2.164701631003681,0.03221067882575409,0.002066679437115395,0.027159644026766218,0.038694624499994765,0.01239371221055237,1.422438702838111,0.038694624499994765
87,active,1638,0.009268377084858342,0.0009143692988965794,0.007186728837876894,0.013188231718342325,1.597372137359458,0.14073533386849224,1.2631952323366908,2.1624481025905835,0.036162784046896074,0.0017883680105410837,0.03184806223235129,0.0432731294211422,0.013188231718342325,1.6255711437083213,0.0432731294211422
88,active,1637,0.009414485134242544,0.0008097161171599623,0.007498783813533839,0.0128474281245989,1.5947311683124121,0.14135607599266264,1.253600869718416,2.161605895828049,0.037764411858774376,0.0016341063404647538,0.03370184126422972,0.04423150250972303,0.0128474281245989,1.5602660908188701,0.04423150250972303
89,active,1636,0.009367704577183096,0.0007780224936451998,0.007501342167446002,0.011793892739193578,1.5947603342704242,0.14153005622900222,1.2529959033176576,2.161779365183042,0.03748652164800321,0.001568645809831884,0.03354187711811331,0.0421484468319631,0.011793892739193578,1.4549289827098124,0.0421484468319631
90,active,1635,0.009284155932067,0.0006649285410097986,0.007660316944326478,0.011419901089194643,1.6010050944713319,0.13827871057544192,1.2571086118975587,2.161141102896351,0.03790882641711629,0.0013685987771155006,0.03442796015484074,0.04211512294619896,0.011419901089194643,1.6824848149985838,0.04211512294619896
91,active,1634,0.009358460839005184,0.0006089390690445172,0.007858409939236137,0.011402704069748281,1.5999712692698052,0.13920738428906385,1.2571230255999895,2.161360544594172,0.03900456307994329,0.0012795157852136404,0.035733762187731395,0.0431208619718357,0.011402704069748281,1.865088374443098,0.0431208619718357
92,active,1633,0.009605956188619827,0.0005573160193290072,0.008243367341471276,0.011490081075980691,1.596636503829626,0.13946216785284582,1.259210615174625,2.157402977940573,0.0418111161166852,0.0012234485092030194,0.03872182181765043,0.045790178418577694,0.011490081075980691,1.9505971475445514,0.045790178418577694
93,active,1632,0.009803459634734949,0.0005668152960361876,0.008449584369534127,0.011727375526901757,1.5961782233756043,0.1393341147431487,1.2580625610607223,2.1582067734019654,0.04144206982992065,0.001209243729198552,0.03846379780884843,0.045388837794417235,0.011727375526901757,1.6978718412220821,0.045388837794417235
94,active,1631,0.009757587531470858,0.0005667548799243997,0.00839687690621206,0.011397311807417003,1.5960445826785017,0.13975066200596256,1.257289995309737,2.1582069267957094,0.041249549146525635,0.0012094719931851608,0.03825514817553285,0.04463606441399509,0.011397311807417003,1.517113778991628,0.04463606441399509
95,active,1630,0.009721884062516757,0.0005884508819033122,0.00816060844115138,0.011193273077906726,1.596082334808444,0.13992618325639036,1.2563093402165526,2.1585861775033615,0.04076709524618379,0.0012470006546957926,0.037338000004228024,0.043795449673099694,0.011193273077906726,1.4309031941682404,0.043795449673099694
96,active,1629,0.010258587096787697,0.0005858697081654261,0.008762745757312248,0.011897918946803848,1.5912726253854257,0.1430075824776287,1.2509824108437997,2.158550037592658,0.04199929603873775,0.001211136832110516,0.038803031217436085,0.04528602364913469,0.011897918946803848,1.6440036542111165,0.04528602364913469
97,active,1628,0.010130603311200683,0.0005951211896703618,0.008659985319067256,0.011736493862930481,1.5948494365350612,0.14519277075748768,1.254299300877428,2.1587973886833978,0.04172758177745931,0.0012343962708295968,0.03856790727229182,0.044968356029500264,0.011736493862930481,1.5434657831385512,0.044968356029500264
98,active,1627,0.010037811851396796,0.0005125574803044825,0.008789367282400868,0.011600171566664739,1.5979348645889355,0.14403902282745404,1.2573141155024163,2.1579645614720855,0.04211861440896566,0.0010817458508326288,0.039400239202049936,0.04532780521086408,0.011600171566664739,1.7284457018856407,0.04532780521086408
99,active,1626,0.009906730076494317,0.0004610741471338722,0.008729877825929868,0.011376948471358277,1.5980782137904115,0.14414528617534222,1.2562858089767683,2.1583422764543285,0.04160008540894905,0.0009742649564635456,0.03903832354307803,0.04462484308993623,0.011376948471358277,1.4368618006523923,0.04462484308993623
100,active,1625,0.009923675584648628,0.00041654957420592163,0.008860868276030418,0.0113593401748052,1.601810982844855,0.14227751567342442,1.2599828008288116,2.157348853994354,0.04222653891949485,0.0008909687657740331,0.03988858734652869,0.04522009112391826,0.0113593401748052,1.9774362369514624,0.04522009112391826
101,active,1624,0.010185732484074308,0.00042714534466404815,0.008997054423502418,0.011595305826987647,1.6015292401796424,0.14219691386481717,1.2587305849865789,2.1583707816130513,0.04185041549313289,0.0008829445366062837,0.03931765200630214,0.04469352860329534,0.011595305826987647,1.6477916930402536,0.04469352860329534
102,active,1623,0.010126150423484814,0.0004063883397085563,0.0089684945027575,0.011509813228864308,1.601283207895217,0.14199903794697355,1.2598413858979978,2.158062783318135,0.041701845678654495,0.0008421698972374221,0.0392306628395192,0.04449935691951405,0.011509813228864308,1.4587785953752677,0.04449935691951405
103,active,1622,0.010089810244417224,0.0004181897403441859,0.008980239027803826,0.011533282061866053,1.6017847460783137,0.14181729172084567,1.2599510323970167,2.1585391446328925,0.04125670567956223,0.000862086458755479,0.03890866049783008,0.04415044342608159,0.011533282061866053,1.6085571788520996,0.04415044342608159
104,active,1621,0.00989592237353072,0.0004179604188064054,0.008843871177987156,0.011272422121202955,1.6005300539827743,0.1421940720548212,1.2524903387259334,2.1601896903509434,0.04043137377227444,0.0008602239087596068,0.038209979228407444,0.043191008078448646,0.011272422121202955,1.4054198582487325,0.043191008078448646
105,active,1620,0.009968773932231851,0.0004201374988726014,0.00892164139807042,0.011379674544866589,1.6005824878981356,0.14228378715181295,1.2515004268521706,2.160732918292723,0.04002204656625751,0.0008496875922764501,0.03785006874682423,0.04280009894674499,0.011379674544866589,1.6525199897918925,0.04280009894674499
106,active,1619,0.009871523548159636,0.0004235331859798455,0.008802848161593036,0.011136815812129866,1.6000004445960612,0.1426595554785287,1.2487315355913746,2.161108698414092,0.03957614024352751,0.0008556692147430722,0.03736092889722955,0.04207218596782696,0.011136815812129866,1.8751377911610838,0.04207218596782696
107,active,1618,0.00995034094060712,0.0004141545929036382,0.008907152729235784,0.011287790978627393,1.599877252957345,0.14306081157075876,1.2460828495207583,2.1616828222092264,0.03919234091435155,0.0008217069959777709,0.03706944516600424,0.04178013169698025,0.011287790978627393,1.8406227011399183,0.04178013169698025
108,active,1617,0.009898324388854969,0.00039879948480546577,0.008882610387632559,0.0112354472647016,1.5967130725826206,0.14216496846258753,1.2458148011254093,2.163578054710457,0.04011321369809657,0.0008142675696978832,0.03798757826526318,0.04277392554448587,0.0112354472647016,1.5642529060274055,0.04277392554448587
109,active,1616,0.009952447937051405,0.0003981732095913175,0.008974980229629934,0.011270054330430948,1.5953046859528726,0.14287807887185494,1.254815534647694,2.1632641607325285,0.040821454104305877,0.000823260453046134,0.038753608401233285,0.043476888113080064,0.011270054330430948,1.7963458579445986,0.043476888113080064
110,active,1615,0.009958787036627142,0.0004088084451566052,0.00883875579327905,0.011261780102248813,1.5951293062718483,0.14304534531204766,1.2529811408819402,2.1637747782547967,0.04035339476085091,0.0008355420663976845,0.03800299656683018,0.04294906485219591,0.011261780102248813,1.5864309714682137,0.04294906485219591
111,active,1614,0.009995722582196156,0.0004014933035396266,0.008898500715123419,0.011320131179052333,1.594771670495572,0.1432623959147695,1.252715951949631,2.1636144552148777,0.04061917162769002,0.0008231873352718406,0.0383114866776193,0.04326372778919346,0.011320131179052333,1.69247000170814,0.04326372778919346
112,active,1613,0.009886693406877024,0.0004061545603956223,0.0088405941677848,0.011192531525856917,1.5931620722112712,0.14371267474035365,1.2524038043619818,2.1637583055884,0.04031639724072244,0.0008356508683817525,0.03811172929125028,0.04293332389435418,0.011192531525856917,1.4313594915326615,0.04293332389435418
113,active,1612,0.009875794007065477,0.0004114168027574171,0.008841837444308715,0.011259057773049615,1.5934138369441164,0.14346652323903147,1.2509735328553722,2.1638987258362996,0.04014175067700439,0.000843774318442662,0.037970691208439156,0.042899765167940716,0.011259057773049615,1.5525228189014415,0.042899765167940716
114,active,1611,0.009708324393172511,0.00042916374904344986,0.008630162117028429,0.011006783566014854,1.593697114974448,0.1439225231188363,1.2511987848558102,2.1640262343956653,0.03944810971413499,0.0008796925358931864,0.037181978679970036,0.04204080271113786,0.011006783566014854,1.5336494403475238,0.04204080271113786
115,active,1610,0.009669715310812359,0.0004108795303555504,0.00862434281297787,0.01100728527708271,1.5933527281493667,0.14453765684496395,1.2497313078381702,2.164255210401402,0.03911668709170102,0.0008392488086919383,0.036930623621814054,0.04177177108421591,0.01100728527708271,1.7213213320831633,0.04177177108421591
116,active,1609,0.009595633872233835,0.0004308337151575996,0.008481270508792767,0.010927005966829235,1.5928879451226834,0.14593414790690054,1.2431894079442123,2.1642609677545246,0.038986288035584626,0.0008834678922925586,0.03664122968479636,0.041641174974617154,0.010927005966829235,1.7905609632334112,0.041641174974617154
117,active,1608,0.009556976770881121,0.00048011035852094016,0.008399567331818805,0.010759805518874174,1.5923890414816622,0.14725602563825077,1.2397854784519142,2.1649391679893513,0.03808054747899376,0.000964915654298574,0.03569056176574906,0.0404428071464376,0.010759805518874174,1.5293181097230668,0.0404428071464376
118,active,1607,0.009771637246523319,0.0003487533137476965,0.008876123871135089,0.011028863346799105,1.6023599450837482,0.14060145916575245,1.2611247993653971,2.1626263667590604,0.04171966820573026,0.0007501036035157259,0.039750376626431966,0.04435718332310941,0.011028863346799105,1.9295276695647647,0.04435718332310941
119,active,1606,0.009905034737830202,0.00035303944274295176,0.009011627602720573,0.01118064420108733,1.602052718930824,0.14024659479481202,1.2608344484497946,2.161767726525543,0.04157141340424474,0.0007466862118487822,0.03964067847110377,0.044202359807992884,0.01118064420108733,1.8121010945187805,0.044202359807992884
120,active,1605,0.009926704945728799,0.0003602036399210059,0.009013038507138357,0.01108089283259099,1.6019500294819888,0.1405312122147536,1.2585878960787327,2.1623954074322547,0.041129593178062196,0.0007523647124653183,0.039179440188576935,0.043487107606466575,0.01108089283259099,1.9436266325303786,0.043487107606466575
121,active,1604,0.010100808915553344,0.0003394002701838262,0.009277647523405529,0.011243030426237775,1.599937715616548,0.13549735254069997,1.269577372078585,2.160759603666617,0.042914173414824196,0.0007268123528991192,0.041117060640603616,0.045307808488387113,0.011243030426237775,1.8268923948352975,0.045307808488387113
122,active,1603,0.010331433959714765,0.00033131175020191875,0.009539815063764579,0.011385414639363434,1.5998331390522642,0.13600740454782892,1.2724796909229577,2.157572159073829,0.04374724814690453,0.0007073077476961832,0.04202641775928773,0.04595459952386875,0.011385414639363434,1.631087994295772,0.04595459952386875
123,active,1602,0.010248818862360558,0.0003205719085206105,0.009485171284636124,0.011205124680390895,1.5998864317336468,0.13607860343766065,1.272365263025972,2.1578280181910467,0.04341874347043092,0.0006847971417355642,0.04175883473067277,0.04542646059623098,0.011205124680390895,1.448426534566166,0.04542646059623098
124,active,1601,0.010301397916821364,0.0003223157619512905,0.009383562592357382,0.011288070076947898,1.6008747433869128,0.13476400555239063,1.2732518000977469,2.1562980249441694,0.04419835858331256,0.0006979363293855736,0.04216905856057832,0.04629508219465726,0.011288070076947898,2.1495394646005686,0.04629508219465726
125,active,1600,0.010942566902662812,0.0003427995772611943,0.009966512802676476,0.011933069939304947,1.6003705693483528,0.13420751233353853,1.2712390054487848,2.1650603805391375,0.043800403102987474,0.0006929884562496792,0.041785867466218145,0.04576805873178151,0.011933069939304947,1.4881211178012386,0.04576805873178151
126,active,1599,0.01096061976133822,0.00035322886957153574,0.00986653754874702,0.011948012911004686,1.6003517844248538,0.13434749616729905,1.2700895675193409,2.1654212376977173,0.04350514315869958,0.0007086439747890921,0.04125932688534265,0.04545076773689118,0.011948012911004686,1.6747541802877641,0.04545076773689118
127,active,1598,0.010882577254070052,0.0003497822339597083,0.00980253040401727,0.011871265887280758,1.6000246866439949,0.13463351268148127,1.2687487157693926,2.1661536935036274,0.043224367738702744,0.0007021242615138677,0.04100637243279744,0.045173278572294445,0.011871265887280758,1.493746867094469,0.045173278572294445
128,active,1597,0.010916263571354402,0.00034662336020553126,0.009846354836676861,0.011917311571336653,1.599773671441639,0.13474283289164546,1.2677075590456095,2.1663570717073717,0.04296088667302363,0.0006894294793274188,0.04078442450280529,0.04491558679728343,0.011917311571336653,1.4114544613233473,0.04491558679728343
129,active,1596,0.011155646615694416,0.000312205140908935,0.010250838099071317,0.012123903524755165,1.6044391142893404,0.1314731748631298,1.2987823655989421,2.161761376168525,0.04691439235297388,0.0006631154527068235,0.04495548537903735,0.04893645297605353,0.012123903524755165,1.7439794837158806,0.04893645297605353
130,active,1595,0.011156482845677914,0.0003126022168787154,0.01025020423793246,0.012106989167687186,1.6043050995587178,0.13160997736480065,1.2983656152577137,2.162172487071706,0.04681133803434959,0.0006625070068974439,0.04485364403126526,0.04879263221720275,0.012106989167687186,1.736594970851946,0.04879263221720275
