step,phase,M,acq_mean,acq_std,acq_min,acq_max,mu_mean,mu_std,mu_min,mu_max,sd_mean,sd_std,sd_min,sd_max,chosen_acq,chosen_mu,chosen_sd
50,active,1675,1.4772082215662177,0.1966218454162609,1.047510973598545,1.9001546951456083,1.4142030177208766,0.19562371649189175,0.9855213022397044,1.8917595763888766,0.06300520384534086,0.020177536047092787,0.008333100748232911,0.10261859833897002,1.9001546951456083,1.8917595763888766,0.00839511875673169
51,active,1674,1.4804905715408672,0.1961798438333749,1.0539980371194693,1.908103735292293,1.4158857457229181,0.19504307191774592,0.9899486965447125,1.8898342723912058,0.06460482581794885,0.020649455606399157,0.008227583186913367,0.10509231852272959,1.908103735292293,1.8756630445316074,0.032440690760685585
52,active,1673,1.4993185535187097,0.1429605612353231,1.2118180217786165,1.9241869925558277,1.4479761450013406,0.14326355429517232,1.1542940439904834,1.8924388047929912,0.05134240851736907,0.02429894995761937,0.026940019111118978,0.13897274104912452,1.9241869925558277,1.8924388047929912,0.031748187762836555
53,active,1672,1.46400626922854,0.1419285175921427,1.1441372762124213,1.8838677545884153,1.4036911029264423,0.1409988343887367,1.0968181672244266,1.8618257270657257,0.06031516630209761,0.02139108164483974,0.022042027522689606,0.13087963030522132,1.8838677545884153,1.8618257270657257,0.022042027522689606
54,active,1671,1.4597124191023563,0.14459012920753153,1.1336621182580664,1.8754881335860079,1.3992469667638092,0.14296323239685432,1.0858813667769938,1.8543269062544447,0.06046545233854673,0.021762533513071683,0.021161227331563223,0.1274039703968943,1.8754881335860079,1.8543269062544447,0.021161227331563223
55,active,1670,1.4500254213676114,0.14768870627685285,1.1244207083364346,1.8694497436709543,1.3903986404085351,0.14597411824412387,1.0777815258001269,1.8512717697026748,0.05962678095907606,0.02214146184004432,0.018177973968279446,0.12018799021688382,1.8694497436709543,1.8512717697026748,0.018177973968279446
56,active,1669,1.454946982689846,0.15108662350373112,1.1238660954907584,1.8802655198750866,1.3959719601797271,0.14956934519482515,1.080307666534491,1.863748055214941,0.05897502251011863,0.022313132941682544,0.01646422132758657,0.11499370020583335,1.8802655198750866,1.863748055214941,0.016517464660145673
57,active,1668,1.456687239292435,0.15320831899932122,1.1187630163678726,1.8617552325488633,1.3985125177996165,0.15151111247624,1.0760558865708805,1.8467562238633133,0.0581747214928187,0.02226458878326131,0.0144311345197053,0.11042174852297801,1.8617552325488633,1.8467562238633133,0.01499900868555008
58,active,1667,1.5229085446948807,0.1487265894828479,1.1520419564852094,1.8854848387929253,1.4620127895567068,0.14823781184278995,1.123654754297852,1.8600075816085055,0.060895755138173885,0.018656178737388906,0.006981709059210488,0.09589161240746753,1.8854848387929253,1.8125528073592108,0.0729320314337146
59,active,1666,1.5261144365860022,0.15490979233470112,1.1512504364154816,1.946623616047171,1.466522913833518,0.1557558497584336,1.1211871488718166,1.9268599234387027,0.059591522752484034,0.018949508830862962,0.006979409030934574,0.09496614853151898,1.946623616047171,1.9268599234387027,0.019763692608468306
60,active,1665,1.5224250317658707,0.15486805640518256,1.146994540214244,1.9308520157287856,1.463589363303736,0.1560636348327921,1.117214599531724,1.9212243025346667,0.058835668462134824,0.01910824776368588,0.006963157309655201,0.09460303459994797,1.9308520157287856,1.9158931192318804,0.014958896496905242
61,active,1664,1.5247326779217036,0.15775626285283678,1.1430002766222425,1.931558062150545,1.4661181900748042,0.15924159806464355,1.1127539868233738,1.9252309727311232,0.05861448784689922,0.019466116134671335,0.006327089419421837,0.09508372036705957,1.931558062150545,1.9252309727311232,0.006327089419421837
62,active,1663,1.5267626849048468,0.15795254676262252,1.1421575833926998,1.9256667451880227,1.4680237815606587,0.1592969619497401,1.1126929864201092,1.9134833297502394,0.05873890334418811,0.01954949491709572,0.006518780218256659,0.09529211036644397,1.9256667451880227,1.8660059131550597,0.059660832032963046
63,active,1662,1.5250507791335672,0.159414001933442,1.138836209375292,1.924923525280177,1.4678454901689098,0.1617533522306372,1.107378814996824,1.9138597575560088,0.05720528896465763,0.019580277814804817,0.006507549776820868,0.09487256280535465,1.924923525280177,1.9107252878412861,0.014198237438890817
64,active,1661,1.5622310777253299,0.15730860309274486,1.169931681173549,1.9274313287112832,1.5139135171874103,0.16118092782784424,1.1393672338773457,1.919437967889137,0.048317560537919295,0.021330071529171133,0.005791056620061395,0.09155452330951655,1.9274313287112832,1.919437967889137,0.007993360822146287
65,active,1660,1.5694515132717073,0.15654759187979536,1.1733098142795793,1.9141232541992386,1.5216558010453831,0.1602232733286009,1.1454855332369465,1.908464661782082,0.047795712226324116,0.0218463458407663,0.005596783654176948,0.0912119142550836,1.9141232541992386,1.908464661782082,0.005658592417156642
66,active,1659,1.550100574025019,0.15913109453475593,1.1646350873163458,1.920244110345701,1.4989555794064953,0.16395596713208518,1.1287250313179935,1.9136495472441781,0.05114499461852369,0.02284506176254657,0.006594563101522968,0.09855733623964688,1.920244110345701,1.9136495472441781,0.006594563101522968
67,active,1658,1.5534134673280333,0.15930927138271828,1.1689053016474622,1.9072074790834048,1.501488309871083,0.16410282814106564,1.1325453120017288,1.899825567128998,0.05192515745694999,0.0232363305982826,0.00729325338150803,0.10028924309160016,1.9072074790834048,1.899825567128998,0.007381911954406819
68,active,1657,1.5533440254003672,0.15859576581868717,1.1654461763997521,1.8991673332075039,1.501221936281458,0.16314879900992338,1.131027669178975,1.8895503411193846,0.05212208911890902,0.023529472056336983,0.007198643874505109,0.10083186921626593,1.8991673332075039,1.8892276733921847,0.009939659815319215
69,active,1656,1.5552517275569315,0.1580159970035828,1.1650971805633659,1.8971213878379591,1.503097691618798,0.16236564403190143,1.1313508798709244,1.8892054351014338,0.052154035938133905,0.023690145987482078,0.006487441658259694,0.10089362260796443,1.8971213878379591,1.8870809956065397,0.010040392231419391
70,active,1655,1.5636714549077197,0.15735829956166592,1.1760688694626655,1.897780718511416,1.5122714085726796,0.16152296421814147,1.1453777643448473,1.8908154450145784,0.051400046335040146,0.024355458202794087,0.006449955458181801,0.1005195447738957,1.897780718511416,1.8908154450145784,0.006965273496837463
71,active,1654,1.5672675833257095,0.15618987529201234,1.1778377153581274,1.8962630242166023,1.5157540445664204,0.16007020555916315,1.1473575276268295,1.8876327623031415,0.05151353875928908,0.024565019901088187,0.006318916290361765,0.10058552776942944,1.8962630242166023,1.8876327623031415,0.008630261913460788
72,active,1653,1.5710303519230344,0.1548997103874608,1.1790142515589503,1.89068075379733,1.5196539597106542,0.15828843595516073,1.149267540093807,1.88257726960037,0.051376392212380495,0.024849405903670373,0.006219689205027935,0.10031783275029404,1.89068075379733,1.88257726960037,0.008103484196960116
73,active,1652,1.5774858026622824,0.15521450226225167,1.187516905739745,1.8922539867700094,1.52612395087268,0.1587748920478111,1.158505475389273,1.881557804429872,0.0513618517896026,0.02530247235795032,0.006180032232953008,0.10085914209518142,1.8922539867700094,1.881557804429872,0.010696182340137538
74,active,1651,1.5483663931215157,0.16369123537865501,1.1673703659607861,1.8894522672393574,1.4937848639684677,0.1682674766990642,1.1358493441052766,1.8814640027614355,0.05458152915304818,0.02636245329064449,0.007847291615610931,0.1088272261341044,1.8894522672393574,1.8814640027614355,0.007988264477921912
75,active,1650,1.5479225704000021,0.1645454547092459,1.1725038841765356,1.8826929690247693,1.492279823964164,0.16945479507052413,1.1410770364808456,1.8744164012458782,0.055642746435838525,0.02663809465411102,0.00827656777889115,0.1112565548819723,1.8826929690247693,1.8744164012458782,0.00827656777889115
76,active,1649,1.5487672058598334,0.16407275335787472,1.1735498991412185,1.882356183685354,1.4926324841144836,0.16895481040449384,1.1421106474690423,1.873329582130896,0.05613472174534964,0.026828814856375595,0.008404421482456874,0.11207450725448755,1.882356183685354,1.873329582130896,0.009026601554457917
77,active,1648,1.5505041377489897,0.1631706545095374,1.1758789621599337,1.8819641880289844,1.4942620377544085,0.16800662875082864,1.1443988194256334,1.8735409609623004,0.056242099994581,0.027009302578744718,0.008339703352565076,0.1124707730272641,1.8819641880289844,1.8735409609623004,0.008423227066684016
78,active,1647,1.551399093314884,0.16201593951926144,1.1821526591616953,1.884262777662516,1.4945832879561978,0.16691026283297145,1.1502587801271198,1.8701743687575139,0.05681580535868618,0.027149092006589964,0.008416938378647315,0.11339857085272956,1.884262777662516,1.867891711072097,0.016371066590419165
79,active,1646,1.5472200028151957,0.16138822244488604,1.180370092670683,1.8799273426281025,1.4924046914055236,0.16654816709262682,1.1492775805768625,1.8700461501203258,0.05481531140967212,0.026681437520655417,0.008338237095351508,0.10965939445701037,1.8799273426281025,1.8685306040169303,0.01139673861117209
80,active,1645,1.5448617797642339,0.16001724583456828,1.1771126165032455,1.8751392030232696,1.4903184403354066,0.16500864762976056,1.147628708581555,1.8671267982098019,0.05454333942882741,0.026913640453272304,0.008012404813467756,0.10943504595385807,1.8751392030232696,1.8671267982098019,0.008012404813467756
81,active,1644,1.5466225989110232,0.1595417272234607,1.1805231562101244,1.8770615695648534,1.4917640690274232,0.16457737834759645,1.1517691796910337,1.8656499139307128,0.05485852988360008,0.02703857483107925,0.008243265826790932,0.10996718166994993,1.8770615695648534,1.8656499139307128,0.01141165563414068
82,active,1643,1.5465785175856925,0.15921371901903691,1.1790490178351931,1.872933131283044,1.4926799599675147,0.16406515873224187,1.15134687002932,1.8647326149661345,0.05389855761817795,0.027321269844072384,0.008193491829843783,0.1083615372817962,1.872933131283044,1.8647326149661345,0.008200516316909394
83,active,1642,1.5420052670164892,0.16302364035202138,1.1760146569297967,1.8765524009826609,1.4865803541164693,0.1684260287528138,1.1452005932233162,1.86621950980123,0.05542491290001963,0.027778604570408177,0.00912979358417316,0.11200794349224086,1.8765524009826609,1.86621950980123,0.01033289118143079
84,active,1641,1.543258665958956,0.16373960268837218,1.1731676158703561,1.871618087057682,1.4877065694785434,0.16894241359460582,1.1424089048308161,1.8598697060800544,0.055552096480412504,0.02788943793343362,0.009211730589207085,0.11246291207218417,1.871618087057682,1.8590108864733468,0.012607200584335187
85,active,1640,1.541587746730834,0.16269991052163815,1.1737485947319628,1.8712083566495483,1.486112041817639,0.1678660074155078,1.1434633193123545,1.8611661503764443,0.05547570491319527,0.02784000200501445,0.009225969454453465,0.1123589733629683,1.8712083566495483,1.8611661503764443,0.010042206273104003
86,active,1639,1.5436890630237403,0.1633288603311103,1.1792081261012155,1.8689122648375602,1.488115693704656,0.16855464077443988,1.1489986140557509,1.8591749361830558,0.05557336931908441,0.02794650006357742,0.009290105761572751,0.11274617625037435,1.8689122648375602,1.8585424191871223,0.01036984565043794
87,active,1638,1.5387491840528398,0.16226147942837152,1.1699537077315747,1.8684758868777984,1.4833750554496998,0.16728063640848437,1.140392363145784,1.859154475016896,0.055374128603139824,0.028110613072924513,0.009321411860902438,0.11269775965438113,1.8684758868777984,1.859154475016896,0.009321411860902438
88,active,1637,1.5384979840443649,0.16182391954500996,1.170029639077058,1.8651003639695634,1.4829923952083695,0.1668296095403899,1.1404349768842037,1.8547700983298545,0.05550558883599506,0.02817638378515443,0.009631459143172273,0.11289040954325218,1.8651003639695634,1.8539546027302731,0.011145761239290187
89,active,1636,1.542395289307018,0.16148233519842284,1.1768721560082072,1.8645951996863244,1.4864800494943309,0.16663082316017835,1.1471610427732561,1.8552648454680933,0.05591523981268715,0.02834348182795532,0.009322138593997066,0.11341468606817443,1.8645951996863244,1.8546269964230833,0.009968203263241169
90,active,1635,1.544358521327913,0.16127619818074995,1.1774982023585843,1.86451459937723,1.4883786144747566,0.16635662617909974,1.1478181861259196,1.8552470634418148,0.05597990685315617,0.028456162197187898,0.009267535935415388,0.11355270970761655,1.86451459937723,1.8552470634418148,0.009267535935415388
91,active,1634,1.5448762243366925,0.16061719571293834,1.1794484769558182,1.8600613572830036,1.4885949355743917,0.16569845733044955,1.1495982541947662,1.8498424499294042,0.05628128876230071,0.028532530428196284,0.009439688306963196,0.11387976744780194,1.8600613572830036,1.8498424499294042,0.010218907353599453
92,active,1633,1.5451602378412246,0.16137601587317116,1.178028386045256,1.8557338636810772,1.488946876094053,0.16645947278846063,1.1481644177467065,1.8450368094867837,0.05621336174717123,0.028542729538886175,0.009420778534987706,0.11406950202896156,1.8557338636810772,1.8450368094867837,0.010697054194293497
93,active,1632,1.5468148550872618,0.16060599892830818,1.1801742160683686,1.8538531536998994,1.4906223653587611,0.16563452071929993,1.150381176939041,1.8439757109620551,0.056192489728500494,0.028599637627104244,0.009375751607861062,0.11400070442362649,1.8538531536998994,1.8436111369825263,0.010242016717373096
94,active,1631,1.5516720641368378,0.16115311406646107,1.1857120907794116,1.852690083800916,1.4956081252777065,0.16629164549206749,1.1561450385791714,1.8429621522957194,0.05606393885913142,0.028825952868299205,0.009275510164548478,0.11412174221127117,1.852690083800916,1.8429621522957194,0.009727931505196607
95,active,1630,1.55315793008369,0.16013030792159982,1.1887992954113462,1.8513105793324813,1.496809806442936,0.16517632953523687,1.1590730854785554,1.8418822933884502,0.056348123640754255,0.02891376992040458,0.00917237779174257,0.11431428122959875,1.8513105793324813,1.8418822933884502,0.009428285944031134
96,active,1629,1.5495279088285898,0.1616602868325458,1.1944521202768035,1.850087698847889,1.49183890409292,0.16722304336250282,1.1638131290576486,1.839581740947075,0.05768900473566982,0.028857997718101106,0.010185887211373165,0.11705725598557835,1.850087698847889,1.8324628379214198,0.017624860926469
97,active,1628,1.5466035470033574,0.16111220267659435,1.1944623919312556,1.8498562657713795,1.4907283700045972,0.16688912995939253,1.163818370123261,1.8396177035267378,0.055875176998760365,0.028262106076453124,0.010141711476338498,0.11306539165650865,1.8498562657713795,1.8396177035267378,0.010238562244641711
98,active,1627,1.5464173179156642,0.16030722678919396,1.1950673816892832,1.8494712922187517,1.4905604651935243,0.16611337346628052,1.1645938607933768,1.8391276217304415,0.05585685272213995,0.02827647190810517,0.009899632998604293,0.11299597238688734,1.8494712922187517,1.8391276217304415,0.010343670488310228
99,active,1626,1.5470482700008956,0.1575034022082563,1.1999801415367641,1.8535055761241572,1.4907677406521447,0.16362794609441123,1.169766602892237,1.8431947109086513,0.0562805293487509,0.028269790484564787,0.009919855103169709,0.11339671448555515,1.8535055761241572,1.8431947109086513,0.01031086521550588
100,active,1625,1.5470996513713522,0.15697139101371457,1.1998579956882849,1.8520524637733555,1.4908342688993497,0.16305181647840528,1.1698237934277764,1.841434464798227,0.056265382472002586,0.028271776245385943,0.009800247832062845,0.1132858317296029,1.8520524637733555,1.841434464798227,0.01061799897512845
101,active,1624,1.5445022488056783,0.15433067317422902,1.2038795378468978,1.8508883024440599,1.4881429641064041,0.16088788383080105,1.173377027660755,1.839917000503588,0.05635928469927442,0.028133228357628534,0.009768744259206328,0.11355789086399913,1.8508883024440599,1.839917000503588,0.010971301940471728
102,active,1623,1.5432079758292407,0.15239331393001226,1.2086608916478527,1.8537351579612744,1.487007836626537,0.15968793876270232,1.1720934135042036,1.8420974409274433,0.05620013920270389,0.02806807932186236,0.009873342550512644,0.11420066631211272,1.8537351579612744,1.8420974409274433,0.01163771703383117
103,active,1622,1.542631102859317,0.15147366708194018,1.2082495882512325,1.845192352337452,1.4864878507640205,0.1587408143984849,1.1730449498176978,1.8353929520371566,0.05614325209529648,0.028078861579584165,0.009799400300295368,0.11399537099987729,1.845192352337452,1.8353929520371566,0.009799400300295368
104,active,1621,1.5427466997886405,0.15102694349482026,1.2082210030762928,1.840024137346527,1.4865962485355733,0.1582385157683184,1.1736424986187202,1.8294061590260748,0.056150451253067064,0.028081642322009208,0.009994680697962888,0.11391182089161449,1.840024137346527,1.8294061590260748,0.01061797832045219
105,active,1620,1.5424512566113306,0.1502477771165969,1.207608465204787,1.8398226924492804,1.4862204933563028,0.1573615810404492,1.1741460999632922,1.827947197282798,0.05623076325502812,0.028115731317020325,0.009979045426033823,0.11388445924076847,1.8398226924492804,1.8276497233452256,0.01217296910405496
106,active,1619,1.5460496766149836,0.14963961797985872,1.2099581789243121,1.8386862995657178,1.4901057668285747,0.15644493524675238,1.1792758931935468,1.8279270091160689,0.05594390978640895,0.027968777596895457,0.009972469898090109,0.11331334969504317,1.8386862995657178,1.827598094618407,0.011088204947310828
107,active,1618,1.544575678722375,0.15035050820809479,1.2084901306445908,1.839017632283973,1.488635441043569,0.1570229873983311,1.1778299270890225,1.827826008445823,0.055940237678805904,0.028009346611129807,0.01003995774867083,0.11335043447827235,1.839017632283973,1.827826008445823,0.01119162383815008
108,active,1617,1.5410400026776387,0.14904380373481363,1.207906073054042,1.838530903940017,1.485099304847856,0.1560161239539528,1.1752598477435723,1.8279154555171144,0.05594069782978305,0.02803914281068147,0.01008677678068271,0.11333011974969476,1.838530903940017,1.8279154555171144,0.010615448422902645
109,active,1616,1.5436119383065732,0.14915316072381027,1.2102114559757409,1.8371436551024203,1.4877502912905423,0.15612990676478877,1.1786180918391471,1.8257498491984674,0.05586164701603067,0.028187823430908497,0.010002910896363876,0.11333082095112133,1.8371436551024203,1.8257498491984674,0.011393805903952958
110,active,1615,1.5450913612593145,0.14925237053606885,1.2107099680541369,1.8338921559638512,1.4893125643124008,0.15625346764264836,1.1793027384280572,1.8236319057536312,0.0557787969469134,0.028289577603716396,0.00979514364966506,0.11327093891171658,1.8338921559638512,1.8236319057536312,0.01026025021022001
111,active,1614,1.5432452314497866,0.14782994620615414,1.211119253198917,1.8366448495513408,1.4875366676397574,0.15498697645641468,1.1776840883798503,1.8263766676055508,0.05570856381002933,0.02823404560795327,0.00968426938026398,0.11325860147691141,1.8366448495513408,1.8263766676055508,0.010268181945789906
112,active,1613,1.5429500093450996,0.1472883934626135,1.2114317158700176,1.833610984104378,1.4873398940394018,0.15441961416474564,1.1780380625938318,1.822817488458557,0.05561011530569758,0.028234444309702227,0.009545218593543677,0.11315507997855705,1.833610984104378,1.822817488458557,0.010793495645820776
113,active,1612,1.5439825300004348,0.1461514162399537,1.2176897296157623,1.8420167664360254,1.4880736163847752,0.15362164613731596,1.1791030250043102,1.8263273288545812,0.055908913615659604,0.02814123052691827,0.009929691320232354,0.11410957420754526,1.8420167664360254,1.8263273288545812,0.015689437581444345
114,active,1611,1.5432466313720443,0.14511604627446134,1.218117535622293,1.8309830009329093,1.4876902160364391,0.15254148676937038,1.1826815352543654,1.8202724638476748,0.05555641533560556,0.028003571568575924,0.00987485109448632,0.11345609853473354,1.8309830009329093,1.8202724638476748,0.010710537085234544
115,active,1610,1.5392407393029937,0.14340885703079756,1.2153816220448013,1.8331512386848852,1.483105094780743,0.15095473635004514,1.1808859713517226,1.8230452268616653,0.05613564452225062,0.027975995004537426,0.010106011823219874,0.1137989409328708,1.8331512386848852,1.8230452268616653,0.010106011823219874
116,active,1609,1.5384687363640754,0.14223478195112585,1.2134069439741813,1.8319199634604397,1.4819475937258622,0.14968048166994327,1.179856972179201,1.8216370272856242,0.0565211426382137,0.028007847584392703,0.010282936174815547,0.11397450998112325,1.8319199634604397,1.8216370272856242,0.010282936174815547
117,active,1608,1.5379086190146165,0.14142143021419895,1.212949538171438,1.8272046865133909,1.4813301418118061,0.14880792976441265,1.1798257555696268,1.8162675471983332,0.056578477202810416,0.028004287891416898,0.010231843076688103,0.11388957256005051,1.8272046865133909,1.8148842636721616,0.012320422841229191
118,active,1607,1.5346324135611977,0.1408243642877069,1.2113866088627827,1.828239727478445,1.4779252627073365,0.14821670794264388,1.174905546713262,1.8162029104349882,0.05670715085386083,0.027727903213698262,0.010290406313922784,0.11426928722858626,1.828239727478445,1.812083294627258,0.016156432851186887
119,active,1606,1.5434376546639352,0.14005762971947447,1.2247130899006693,1.836007528883235,1.487720498076476,0.1470941984289874,1.1936920796543666,1.823806879352238,0.055717156587459286,0.02779467960564091,0.010244379900992317,0.11279757039482016,1.836007528883235,1.823806879352238,0.012200649530997079
120,active,1605,1.5469506656552967,0.1398746215009357,1.2280915469130746,1.8394230884349971,1.4911415437594189,0.14673466193788198,1.197856238226279,1.8271846072919011,0.05580912189587798,0.027728753496648165,0.010278108775578073,0.11264490246197763,1.8394230884349971,1.8271846072919011,0.012238481143095918
121,active,1604,1.5543693397058544,0.14041317769759762,1.2354886020939253,1.8395062969205096,1.4984715147406777,0.14751730799763263,1.204286512293382,1.8280644474949845,0.05589782496517645,0.02810793281473406,0.010295289345912886,0.11302871888934377,1.8395062969205096,1.8280644474949845,0.011441849425525088
122,active,1603,1.5593985005415514,0.14149304992220854,1.2359667349361563,1.8410117139020707,1.5033310412075356,0.14878327591646218,1.2061513719765224,1.8300889170287187,0.056067459334015815,0.028344502495857838,0.010321593381293969,0.11340924827707306,1.8410117139020707,1.8300889170287187,0.01092279687335205
123,active,1602,1.560889602355364,0.14171145695052403,1.2364710440444031,1.8429535859448618,1.5046746847955292,0.14914541739418286,1.2050811396465755,1.8322499674140196,0.05621491755983474,0.02838316481800857,0.010337551945507477,0.11365391147033965,1.8429535859448618,1.8322499674140196,0.01070361853084215
124,active,1601,1.56347796264713,0.14231351199706302,1.2366289822655023,1.842935126332838,1.50699157524144,0.14988290371736038,1.2051318642711601,1.8320410376254435,0.056486387405689883,0.028477144995008183,0.010404833737923693,0.11403558212254858,1.842935126332838,1.8320410376254435,0.010894088707394509
125,active,1600,1.5630536092664633,0.1415410957445301,1.2367675822493933,1.8393009009536918,1.5065655322221414,0.14892847924469868,1.2092036568150961,1.8282540288961202,0.05648807704432175,0.02848481958113531,0.010419301389439242,0.11383327145943292,1.8393009009536918,1.8282540288961202,0.01104687205757158
126,active,1599,1.562835912404014,0.1411467711080001,1.2369096829418864,1.8384796016329945,1.506419079411877,0.14845414753224534,1.2094444382854075,1.8272362927905865,0.05641683299213699,0.028428170633519854,0.010367992277149001,0.1136037560637057,1.8384796016329945,1.8272362927905865,0.011243308842407993
127,active,1598,1.5627886324976297,0.1406431977173372,1.236841618895198,1.835462540289188,1.5065116204859201,0.1478915496021983,1.2095179594980836,1.823885236239191,0.05627701201170945,0.02848065087226881,0.010317485871999986,0.1134005629887182,1.835462540289188,1.823885236239191,0.0115773040499968
128,active,1597,1.5629601688512418,0.14070510880141643,1.2362300010356357,1.8335393570296057,1.506741861874718,0.14786217088660417,1.2088947790935571,1.8223054952024955,0.05621830697652387,0.028555864964851515,0.010321002844237986,0.11305996566357966,1.8335393570296057,1.8217308070623286,0.011808549967277038
129,active,1596,1.5685651715640008,0.14196672671048313,1.2357270303898713,1.8372002641362515,1.5123336185771539,0.14911280257247211,1.2077742113223908,1.8265879543517745,0.05623155298684722,0.02878049896981768,0.010359326308995682,0.11331825441893364,1.8372002641362515,1.8265879543517745,0.010612309784476932
130,active,1595,1.5728285137692637,0.14238363140465368,1.2359220173429453,1.8322809606297075,1.516292062143694,0.14951744307881223,1.2066257517535095,1.821618909336865,0.05653645162556951,0.02891327275990409,0.010476672482879704,0.11373926599696811,1.8322809606297075,1.821618909336865,0.010662051292842357
131,active,1594,1.5708072227445269,0.14268918663734834,1.2380985515381506,1.8375383385820852,1.5139775916764606,0.15007066586287954,1.2084114842439981,1.8267895875788922,0.0568296310680664,0.02881580163262862,0.010748751003192966,0.11441008039146931,1.8375383385820852,1.8267895875788922,0.010748751003192966
132,active,1593,1.569736072756952,0.1430991672928502,1.2400534669485714,1.8363980258721806,1.5125392415926775,0.15067100810923328,1.2098383019467052,1.825227868676943,0.05719683116427459,0.0287466906096173,0.011108348303510634,0.11504248819764241,1.8363980258721806,1.825227868676943,0.011170157195237587
