step,phase,n,kernel,dist_ls0,dist_ls1,pos_ls0,pos_ls1,noise_var,LML,train_rmse,train_mae,train_r2
84,active,85,"SliceKernel(base=RBF(length_scale=[0.507, 0.017]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.76, 0.75]), idx=[2, 3]) + WhiteKernel(noise_level=0.00145)",0.50672187,0.016986352,1.7586022,0.74974117,0.0014545192,-44.480082,0.0034852137,0.0017472217,0.99970151
85,active,86,"SliceKernel(base=RBF(length_scale=[0.611, 0.0142]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.81, 0.729]), idx=[2, 3]) + WhiteKernel(noise_level=0.00158)",0.61141892,0.014225825,1.8082253,0.72901411,0.0015796515,-47.364253,0.0035274498,0.0018162174,0.99969115
86,active,87,"SliceKernel(base=RBF(length_scale=[0.617, 0.0146]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.83, 0.733]), idx=[2, 3]) + WhiteKernel(noise_level=0.00152)",0.61744529,0.014553489,1.8333523,0.73299243,0.0015192413,-47.577728,0.0034865129,0.001812335,0.99970103
87,active,88,"SliceKernel(base=RBF(length_scale=[0.626, 0.0149]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.85, 0.737]), idx=[2, 3]) + WhiteKernel(noise_level=0.00148)",0.62581244,0.014915492,1.846717,0.73691746,0.0014830552,-46.489376,0.003476393,0.0017948245,0.99970495
88,active,89,"SliceKernel(base=RBF(length_scale=[0.63, 0.015]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.85, 0.74]), idx=[2, 3]) + WhiteKernel(noise_level=0.00142)",0.62983515,0.014958166,1.8548372,0.7404531,0.0014157356,-44.956809,0.0034509299,0.0018004851,0.99971019
89,active,90,"SliceKernel(base=RBF(length_scale=[0.628, 0.0151]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.85, 0.746]), idx=[2, 3]) + WhiteKernel(noise_level=0.00142)",0.62810398,0.015050615,1.8486778,0.74572118,0.0014195052,-43.589657,0.0035091279,0.0018549609,0.99970167
90,active,91,"SliceKernel(base=RBF(length_scale=[0.623, 0.0151]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.87, 0.757]), idx=[2, 3]) + WhiteKernel(noise_level=0.00148)",0.62340358,0.015121801,1.8704536,0.75737789,0.0014767529,-42.747068,0.0036409904,0.0020236458,0.99967832
91,active,92,"SliceKernel(base=RBF(length_scale=[0.652, 0.015]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.83, 0.759]), idx=[2, 3]) + WhiteKernel(noise_level=0.0015)",0.65159632,0.015025084,1.8322977,0.758847,0.0014975608,-44.038305,0.0036282641,0.002012769,0.99967747
92,active,93,"SliceKernel(base=RBF(length_scale=[0.654, 0.0153]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.83, 0.762]), idx=[2, 3]) + WhiteKernel(noise_level=0.00147)",0.65362392,0.015262768,1.8288286,0.76169622,0.0014675758,-43.679531,0.0036038674,0.0019843258,0.99968125
93,active,94,"SliceKernel(base=RBF(length_scale=[0.651, 0.0153]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.83, 0.768]), idx=[2, 3]) + WhiteKernel(noise_level=0.00159)",0.65098357,0.015251524,1.8310021,0.76783399,0.0015913793,-44.187449,0.0037991873,0.0021867295,0.99964423
94,active,95,"SliceKernel(base=RBF(length_scale=[0.662, 0.0153]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.82, 0.771]), idx=[2, 3]) + WhiteKernel(noise_level=0.00177)",0.66245488,0.015321916,1.8184113,0.77062345,0.0017701508,-43.743467,0.0040838577,0.0023601988,0.99958726
95,active,96,"SliceKernel(base=RBF(length_scale=[0.665, 0.0153]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.79, 0.773]), idx=[2, 3]) + WhiteKernel(noise_level=0.00179)",0.66485592,0.015312375,1.7856785,0.77347436,0.0017850893,-45.074007,0.0040573763,0.0023361832,0.99958852
96,active,97,"SliceKernel(base=RBF(length_scale=[0.664, 0.0154]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.8, 0.775]), idx=[2, 3]) + WhiteKernel(noise_level=0.0018)",0.66425113,0.015353816,1.7975368,0.77505987,0.0018043614,-46.91495,0.0040544287,0.0023295024,0.99958773
97,active,98,"SliceKernel(base=RBF(length_scale=[0.666, 0.0154]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.76, 0.781]), idx=[2, 3]) + WhiteKernel(noise_level=0.00173)",0.66569266,0.015379719,1.7615493,0.78067526,0.0017276956,-45.481849,0.0039991011,0.0022925353,0.99959713
98,active,99,"SliceKernel(base=RBF(length_scale=[0.66, 0.0155]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.84, 0.784]), idx=[2, 3]) + WhiteKernel(noise_level=0.00173)",0.65995896,0.015509978,1.8428313,0.78378833,0.0017313442,-47.679711,0.0040410675,0.0023132879,0.99959689
99,active,100,"SliceKernel(base=RBF(length_scale=[0.66, 0.0155]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.83, 0.786]), idx=[2, 3]) + WhiteKernel(noise_level=0.00164)",0.66002648,0.015514048,1.828033,0.78556404,0.0016434348,-46.072182,0.0039652842,0.0022590833,0.99961028
100,active,101,"SliceKernel(base=RBF(length_scale=[0.565, 0.0158]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.782]), idx=[2, 3]) + WhiteKernel(noise_level=0.00146)",0.56535513,0.015781911,1.3674581,0.78188591,0.0014599523,-47.995847,0.0036154669,0.0020993912,0.99967347
101,active,102,"SliceKernel(base=RBF(length_scale=[0.543, 0.0159]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.39, 0.785]), idx=[2, 3]) + WhiteKernel(noise_level=0.00146)",0.54336916,0.015893342,1.3875736,0.78522713,0.0014625941,-50.016345,0.003619569,0.0020927465,0.99967518
102,active,103,"SliceKernel(base=RBF(length_scale=[0.554, 0.016]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.38, 0.783]), idx=[2, 3]) + WhiteKernel(noise_level=0.00145)",0.55446803,0.015996343,1.3756551,0.78277653,0.0014518887,-48.566741,0.0036474029,0.0021559159,0.99966892
103,active,104,"SliceKernel(base=RBF(length_scale=[1.78, 0.436]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.12, 0.776]), idx=[2, 3]) + WhiteKernel(noise_level=0.0542)",1.7830234,0.43592363,2.1157294,0.77609233,0.054233491,-49.778783,0.039225766,0.030672274,0.96168944
104,active,105,"SliceKernel(base=RBF(length_scale=[1.78, 0.428]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.08, 0.782]), idx=[2, 3]) + WhiteKernel(noise_level=0.054)",1.7754447,0.42783985,2.0817718,0.78168436,0.053964237,-50.0596,0.039011221,0.030509704,0.96186955
105,active,106,"SliceKernel(base=RBF(length_scale=[1.77, 0.422]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.09, 0.777]), idx=[2, 3]) + WhiteKernel(noise_level=0.0539)",1.7743679,0.42216483,2.0933133,0.77661513,0.05386205,-50.456381,0.038830232,0.030380527,0.96192628
106,active,107,"SliceKernel(base=RBF(length_scale=[1.76, 0.422]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.07, 0.779]), idx=[2, 3]) + WhiteKernel(noise_level=0.0535)",1.7615212,0.42212942,2.0675473,0.77927798,0.053535979,-50.600311,0.038592778,0.030215632,0.96211045
107,active,108,"SliceKernel(base=RBF(length_scale=[0.351, 0.0166]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.42, 0.827]), idx=[2, 3]) + WhiteKernel(noise_level=0.00193)",0.35131168,0.016555087,1.4158251,0.82703859,0.0019346521,-49.247969,0.0044312301,0.0026584629,0.99949692
108,active,109,"SliceKernel(base=RBF(length_scale=[0.341, 0.0167]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.42, 0.83]), idx=[2, 3]) + WhiteKernel(noise_level=0.00193)",0.34138388,0.01669712,1.4190317,0.83019973,0.0019278799,-51.072808,0.0044185408,0.0026462363,0.99950328
109,active,110,"SliceKernel(base=RBF(length_scale=[1.84, 0.453]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.05, 0.781]), idx=[2, 3]) + WhiteKernel(noise_level=0.0533)",1.8440211,0.45345927,2.0515252,0.78067563,0.053347347,-50.12717,0.038682931,0.030197764,0.96169948
110,active,111,"SliceKernel(base=RBF(length_scale=[0.347, 0.0167]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.84]), idx=[2, 3]) + WhiteKernel(noise_level=0.00189)",0.34743451,0.016744681,1.3673679,0.8397083,0.0018925948,-49.017578,0.0044115873,0.0026362549,0.99949804
111,active,112,"SliceKernel(base=RBF(length_scale=[1.82, 0.448]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.02, 0.781]), idx=[2, 3]) + WhiteKernel(noise_level=0.0523)",1.820134,0.44775435,2.0203562,0.78061948,0.052316897,-50.176526,0.038230286,0.030012345,0.96246363
112,active,113,"SliceKernel(base=RBF(length_scale=[1.85, 0.469]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.02, 0.786]), idx=[2, 3]) + WhiteKernel(noise_level=0.0532)",1.8485972,0.46899397,2.018137,0.7864553,0.053218429,-51.274788,0.038638345,0.030450899,0.96169432
113,active,114,"SliceKernel(base=RBF(length_scale=[1.83, 0.462]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.01, 0.787]), idx=[2, 3]) + WhiteKernel(noise_level=0.0522)",1.8285609,0.461676,2.0114718,0.78674632,0.052199856,-51.261379,0.038278185,0.030122881,0.96251753
114,active,115,"SliceKernel(base=RBF(length_scale=[1.81, 0.455]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.02, 0.791]), idx=[2, 3]) + WhiteKernel(noise_level=0.0514)",1.8107183,0.45499148,2.0171056,0.79118809,0.05144466,-51.151903,0.038064514,0.029965549,0.96307675
115,active,116,"SliceKernel(base=RBF(length_scale=[0.343, 0.0176]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.853]), idx=[2, 3]) + WhiteKernel(noise_level=0.00183)",0.34319017,0.017562236,1.3702089,0.85292525,0.0018288569,-50.583803,0.0043465449,0.0026181806,0.99951721
116,active,117,"SliceKernel(base=RBF(length_scale=[0.35, 0.0178]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.855]), idx=[2, 3]) + WhiteKernel(noise_level=0.00181)",0.35003987,0.017839179,1.3724221,0.85458547,0.0018091328,-50.142437,0.0043405446,0.0026080791,0.99951874
117,active,118,"SliceKernel(base=RBF(length_scale=[0.348, 0.0179]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.36, 0.857]), idx=[2, 3]) + WhiteKernel(noise_level=0.00182)",0.34841958,0.017901493,1.3559254,0.85725711,0.0018202471,-51.455604,0.0043158237,0.0025825883,0.99952028
118,active,119,"SliceKernel(base=RBF(length_scale=[0.351, 0.0178]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.858]), idx=[2, 3]) + WhiteKernel(noise_level=0.00181)",0.3513913,0.0178435,1.3713261,0.85783756,0.0018068921,-51.430507,0.0043056286,0.0025984901,0.99952092
119,active,120,"SliceKernel(base=RBF(length_scale=[0.338, 0.018]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.38, 0.86]), idx=[2, 3]) + WhiteKernel(noise_level=0.00181)",0.33832178,0.017990644,1.3844771,0.85975866,0.0018089902,-53.097817,0.0043021155,0.0025912876,0.99952369
120,active,121,"SliceKernel(base=RBF(length_scale=[1.86, 0.473]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.98, 0.803]), idx=[2, 3]) + WhiteKernel(noise_level=0.0495)",1.8564021,0.47283917,1.9814816,0.8032954,0.049453309,-50.682114,0.037271552,0.02930235,0.96405183
121,active,122,"SliceKernel(base=RBF(length_scale=[1.98, 0.515]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.3, 0.807]), idx=[2, 3]) + WhiteKernel(noise_level=0.0522)",1.9843957,0.51528164,1.2984372,0.80678755,0.052151654,-56.636759,0.037898778,0.029327655,0.96278159
122,active,123,"SliceKernel(base=RBF(length_scale=[0.295, 0.0186]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.27, 0.859]), idx=[2, 3]) + WhiteKernel(noise_level=0.00168)",0.29493468,0.018619793,1.273474,0.85873952,0.0016767193,-52.625675,0.0041223128,0.0024331156,0.99955687
123,active,124,"SliceKernel(base=RBF(length_scale=[0.281, 0.0185]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.28, 0.86]), idx=[2, 3]) + WhiteKernel(noise_level=0.00169)",0.28142043,0.018539461,1.2800231,0.85984608,0.0016894795,-54.190141,0.0041115594,0.0024205942,0.99955703
124,active,125,"SliceKernel(base=RBF(length_scale=[0.271, 0.0186]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.29, 0.861]), idx=[2, 3]) + WhiteKernel(noise_level=0.0017)",0.27081144,0.018630862,1.2882831,0.861033,0.0016959154,-55.763476,0.0041035747,0.0024103845,0.99955861
125,active,126,"SliceKernel(base=RBF(length_scale=[0.237, 0.0189]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.38, 0.868]), idx=[2, 3]) + WhiteKernel(noise_level=0.00188)",0.23689267,0.018855728,1.3767497,0.867812,0.0018805648,-56.121972,0.0043756204,0.0026565011,0.99949601
126,active,127,"SliceKernel(base=RBF(length_scale=[1.82, 0.515]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.31, 0.817]), idx=[2, 3]) + WhiteKernel(noise_level=0.0511)",1.8194079,0.51458783,1.3070127,0.81744864,0.051066155,-56.972567,0.037299013,0.028501174,0.9632438
127,active,128,"SliceKernel(base=RBF(length_scale=[1.82, 0.514]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.31, 0.804]), idx=[2, 3]) + WhiteKernel(noise_level=0.0514)",1.8216769,0.51376989,1.3135111,0.80402304,0.051396754,-57.654144,0.037303417,0.028707141,0.96296383
128,active,129,"SliceKernel(base=RBF(length_scale=[0.208, 0.0192]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.45, 0.867]), idx=[2, 3]) + WhiteKernel(noise_level=0.00231)",0.20818795,0.019164462,1.4532205,0.86718802,0.0023053704,-59.393133,0.0049044277,0.0030155008,0.99935481
129,active,130,"SliceKernel(base=RBF(length_scale=[1.79, 0.509]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.38, 0.817]), idx=[2, 3]) + WhiteKernel(noise_level=0.0539)",1.7943369,0.50923785,1.3838837,0.8174964,0.053908096,-59.636508,0.038145285,0.029282001,0.96071329
130,active,131,"SliceKernel(base=RBF(length_scale=[1.79, 0.509]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.819]), idx=[2, 3]) + WhiteKernel(noise_level=0.0537)",1.7902138,0.50907687,1.3718647,0.81909599,0.053696166,-59.762351,0.03796905,0.02905605,0.96082485
131,active,132,"SliceKernel(base=RBF(length_scale=[0.213, 0.0195]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.38, 0.867]), idx=[2, 3]) + WhiteKernel(noise_level=0.00232)",0.21341556,0.019464558,1.375841,0.86697182,0.0023154625,-58.919971,0.0049203315,0.0030369935,0.99933763
132,active,133,"SliceKernel(base=RBF(length_scale=[0.208, 0.0194]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.38, 0.868]), idx=[2, 3]) + WhiteKernel(noise_level=0.00233)",0.20767618,0.019403881,1.3802598,0.86824467,0.0023309013,-60.383415,0.0049041536,0.0030185241,0.99933838
133,active,134,"SliceKernel(base=RBF(length_scale=[1.76, 0.509]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.808]), idx=[2, 3]) + WhiteKernel(noise_level=0.0532)",1.7629229,0.50850134,1.3670434,0.80755855,0.053162164,-60.272734,0.037482162,0.028700138,0.96108564
134,active,135,"SliceKernel(base=RBF(length_scale=[0.21, 0.0196]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.34, 0.863]), idx=[2, 3]) + WhiteKernel(noise_level=0.00239)",0.21037176,0.019606248,1.344435,0.86324033,0.0023912402,-59.408397,0.0049844946,0.0030857502,0.99930732
135,active,136,"SliceKernel(base=RBF(length_scale=[0.222, 0.0201]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.29, 0.841]), idx=[2, 3]) + WhiteKernel(noise_level=0.00222)",0.22150367,0.020058636,1.2921912,0.8407523,0.0022177034,-57.619,0.0050037287,0.0030848529,0.99935613
136,active,137,"SliceKernel(base=RBF(length_scale=[1.79, 0.522]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.36, 0.797]), idx=[2, 3]) + WhiteKernel(noise_level=0.0486)",1.7924299,0.52247223,1.3577489,0.79702801,0.048552929,-57.882207,0.037269912,0.028349764,0.96435274
137,active,138,"SliceKernel(base=RBF(length_scale=[0.217, 0.0204]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.3, 0.843]), idx=[2, 3]) + WhiteKernel(noise_level=0.00222)",0.21706853,0.020390052,1.3006061,0.84255207,0.0022223085,-58.296487,0.0050119266,0.0031047913,0.9993508
138,active,139,"SliceKernel(base=RBF(length_scale=[0.214, 0.0206]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.31, 0.845]), idx=[2, 3]) + WhiteKernel(noise_level=0.0022)",0.21412265,0.020630662,1.3105054,0.8449373,0.0022005442,-59.622461,0.0050021738,0.0030923124,0.99936108
139,active,140,"SliceKernel(base=RBF(length_scale=[1.75, 0.485]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.32, 0.791]), idx=[2, 3]) + WhiteKernel(noise_level=0.047)",1.7518668,0.48495108,1.320101,0.79100951,0.047005961,-58.757822,0.03648886,0.02758534,0.96577241
140,active,141,"SliceKernel(base=RBF(length_scale=[1.75, 0.485]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.33, 0.802]), idx=[2, 3]) + WhiteKernel(noise_level=0.0473)",1.7508109,0.48476905,1.3298855,0.80237419,0.047341196,-59.048867,0.036566221,0.027693686,0.96539481
141,active,142,"SliceKernel(base=RBF(length_scale=[1.76, 0.485]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.34, 0.795]), idx=[2, 3]) + WhiteKernel(noise_level=0.0473)",1.7588458,0.48516308,1.3401274,0.79492212,0.047257597,-59.228177,0.036459299,0.027577353,0.96542119
142,active,143,"SliceKernel(base=RBF(length_scale=[1.74, 0.485]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.46, 0.852]), idx=[2, 3]) + WhiteKernel(noise_level=0.0514)",1.7351174,0.48506383,1.4620477,0.85167276,0.051357995,-61.469978,0.038237732,0.028760469,0.96170315
143,active,144,"SliceKernel(base=RBF(length_scale=[1.74, 0.484]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.45, 0.852]), idx=[2, 3]) + WhiteKernel(noise_level=0.0511)",1.7387859,0.48355816,1.4517926,0.85173181,0.051131655,-61.577783,0.03806255,0.028607193,0.96184609
144,active,145,"SliceKernel(base=RBF(length_scale=[1.76, 0.49]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.44, 0.85]), idx=[2, 3]) + WhiteKernel(noise_level=0.0514)",1.7587827,0.49042189,1.4438153,0.85006123,0.051406643,-61.951392,0.03810614,0.028602008,0.96155767
145,active,146,"SliceKernel(base=RBF(length_scale=[1.77, 0.493]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.4, 0.839]), idx=[2, 3]) + WhiteKernel(noise_level=0.0513)",1.7706539,0.49270808,1.4033635,0.83916935,0.051308567,-62.560402,0.037964536,0.028461768,0.96169243
146,active,147,"SliceKernel(base=RBF(length_scale=[1.77, 0.491]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.36, 0.825]), idx=[2, 3]) + WhiteKernel(noise_level=0.0508)",1.7715248,0.49085672,1.3637472,0.82508409,0.050754432,-63.033398,0.037604684,0.028166086,0.96226277
147,active,148,"SliceKernel(base=RBF(length_scale=[1.78, 0.491]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.34, 0.825]), idx=[2, 3]) + WhiteKernel(noise_level=0.0506)",1.7821593,0.49092482,1.3374004,0.82530529,0.050551582,-63.26639,0.03741439,0.028076857,0.96240846
148,active,149,"SliceKernel(base=RBF(length_scale=[1.78, 0.49]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.33, 0.826]), idx=[2, 3]) + WhiteKernel(noise_level=0.0505)",1.7756634,0.49007348,1.331002,0.82600477,0.050475885,-63.447961,0.037315047,0.028079771,0.96243675
149,active,150,"SliceKernel(base=RBF(length_scale=[1.77, 0.488]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.32, 0.819]), idx=[2, 3]) + WhiteKernel(noise_level=0.0501)",1.7688243,0.48800491,1.319391,0.818721,0.050077494,-63.606808,0.037059246,0.027887498,0.96278253
150,active,151,"SliceKernel(base=RBF(length_scale=[1.77, 0.487]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.32, 0.821]), idx=[2, 3]) + WhiteKernel(noise_level=0.05)",1.7689466,0.48666835,1.3211168,0.82079965,0.049958348,-63.850734,0.036920987,0.027692826,0.96285746
151,active,152,"SliceKernel(base=RBF(length_scale=[1.78, 0.489]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.33, 0.827]), idx=[2, 3]) + WhiteKernel(noise_level=0.0501)",1.7764218,0.48923791,1.3260546,0.82700733,0.050138597,-64.012678,0.036937075,0.027739077,0.96259965
152,active,153,"SliceKernel(base=RBF(length_scale=[1.76, 0.486]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.33, 0.818]), idx=[2, 3]) + WhiteKernel(noise_level=0.05)",1.7599898,0.48581502,1.3318086,0.81820326,0.049971296,-64.369007,0.036773007,0.027602374,0.96275953
153,active,154,"SliceKernel(base=RBF(length_scale=[1.75, 0.485]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.34, 0.811]), idx=[2, 3]) + WhiteKernel(noise_level=0.0497)",1.7483579,0.48478421,1.341202,0.81058105,0.049733108,-64.788694,0.0365818,0.027435746,0.96296458
