field,step,phase,kernel,dist_ls0,dist_ls1,pos_ls0,pos_ls1,noise_var,LML,train_rmse,train_mae,train_r2
0,10,warmup,"SliceKernel(base=RBF(length_scale=[3.03, 1e+03]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.81]), idx=[2, 3]) + WhiteKernel(noise_level=0.00527)",3.026965848350108,999.9999999999998,999.9999999999998,0.8102894390920423,0.005269183464154818,-3.4034513354237266,0.0033255599637681123,0.002275960954603372,0.9980559245288032
0,11,warmup,"SliceKernel(base=RBF(length_scale=[3.25, 1e+03]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.729]), idx=[2, 3]) + WhiteKernel(noise_level=0.00594)",3.248037409000356,999.9999999999998,999.9999999999998,0.7293985509172332,0.005936734674784522,-4.257076132419745,0.003693168051650678,0.003004538532177692,0.9976574687452937
0,12,warmup,"SliceKernel(base=RBF(length_scale=[1.75, 1e+03]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.664]), idx=[2, 3]) + WhiteKernel(noise_level=0.00525)",1.7549716139299543,999.9999999999998,999.9999999999998,0.6635332708046108,0.005250340145453631,-4.2877794542330205,0.0035928141474077515,0.002798573010180511,0.998048517118941
0,13,warmup,"SliceKernel(base=RBF(length_scale=[1.39, 1.56]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.714]), idx=[2, 3]) + WhiteKernel(noise_level=0.00378)",1.3892126208248028,1.558702405990097,999.9999999999998,0.7135493491444618,0.003780883319405236,-4.593552807324031,0.0034232968253502293,0.002602136357589372,0.9986809019742163
0,14,warmup,"SliceKernel(base=RBF(length_scale=[1.08, 0.851]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.739]), idx=[2, 3]) + WhiteKernel(noise_level=0.00341)",1.0776048258350261,0.8509450584539833,999.9999999999998,0.738701617609824,0.003414792551262523,-4.797229123934242,0.003232094759374396,0.002537149724404101,0.9989102842023707
0,15,warmup,"SliceKernel(base=RBF(length_scale=[1.35, 0.848]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.37, 0.768]), idx=[2, 3]) + WhiteKernel(noise_level=0.00434)",1.349523016267018,0.8482250317436489,2.372360113920436,0.7682154194958135,0.0043377521599849474,-4.201683878737736,0.003947146050630408,0.0032263391434913663,0.9984133271273792
0,16,warmup,"SliceKernel(base=RBF(length_scale=[1.33, 0.834]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.859, 1.16]), idx=[2, 3]) + WhiteKernel(noise_level=0.00313)",1.3283971647369472,0.8337600949336994,0.8587022594614717,1.1550046138078962,0.003126267270187879,-3.6458320607108643,0.003323503490388589,0.0026835280364386305,0.9988820809820024
0,17,warmup,"SliceKernel(base=RBF(length_scale=[1.27, 0.794]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.83, 1.34]), idx=[2, 3]) + WhiteKernel(noise_level=0.00261)",1.2665028434015368,0.7936006741756733,0.8302037517986016,1.3386403866951677,0.0026070714175457973,-2.727934778610617,0.003042681081970642,0.002403314835646733,0.9990550603491662
0,18,warmup,"SliceKernel(base=RBF(length_scale=[1.26, 0.772]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.851, 1.41]), idx=[2, 3]) + WhiteKernel(noise_level=0.0025)",1.2574066545785874,0.7723132423895069,0.8513966102601856,1.41063096079646,0.0025031434695006573,-2.1517017704842534,0.0029384266791415495,0.0022583478893136604,0.9990730411479484
0,19,warmup,"SliceKernel(base=RBF(length_scale=[1.27, 0.775]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.853, 1.51]), idx=[2, 3]) + WhiteKernel(noise_level=0.00242)",1.27153265408927,0.7747204175639064,0.8530144983069137,1.5133983054775964,0.002418713767412304,-1.5078102931459156,0.0028711412868354966,0.0021711355148851474,0.9990904052032792
0,20,warmup,"SliceKernel(base=RBF(length_scale=[1.24, 0.734]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.887, 1.24]), idx=[2, 3]) + WhiteKernel(noise_level=0.00273)",1.2425722281814617,0.734041507054461,0.8868418113717547,1.2417448085075828,0.0027275769157940406,-1.7322718735794354,0.002974207676479722,0.0022656385278185067,0.9989791898235175
0,21,warmup,"SliceKernel(base=RBF(length_scale=[1.38, 0.579]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.822, 1.1]), idx=[2, 3]) + WhiteKernel(noise_level=0.0029)",1.3804120556687731,0.5787007088617816,0.8217029539805278,1.097067588942692,0.002901321113990276,-2.1431407253647734,0.0030016098812751368,0.0022171246825483408,0.9989446559788656
0,22,warmup,"SliceKernel(base=RBF(length_scale=[12.2, 1.43]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.805, 1.07]), idx=[2, 3]) + WhiteKernel(noise_level=0.00316)",12.204000724306395,1.431630429520813,0.804573627555971,1.065945991935473,0.003156809077758292,0.8509382541205746,0.003485936945807797,0.0026183345940263883,0.9987306651805381
0,23,warmup,"SliceKernel(base=RBF(length_scale=[5.66, 2.56]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.835, 1.12]), idx=[2, 3]) + WhiteKernel(noise_level=0.00316)",5.657226991577768,2.562297497163497,0.8354140646303028,1.1186592395473294,0.0031562536096768072,1.7494799255172744,0.0037727183557119477,0.00295470969507138,0.9987120259547082
0,24,warmup,"SliceKernel(base=RBF(length_scale=[0.699, 0.212]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.908, 1.17]), idx=[2, 3]) + WhiteKernel(noise_level=0.00185)",0.6985639037820884,0.21166561325610272,0.9076990893491591,1.1747443669900774,0.0018450943141502057,-1.1998835060843334,0.002777006586957867,0.0020285940854137684,0.9993915724116095
0,25,warmup,"SliceKernel(base=RBF(length_scale=[0.59, 0.18]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.994, 1.19]), idx=[2, 3]) + WhiteKernel(noise_level=0.00214)",0.5904047764667791,0.1797887806198647,0.9941374291945688,1.1899107640555935,0.0021437260734141115,0.05202229714147322,0.00325086635695347,0.0025344712927722977,0.9992436577261878
0,26,warmup,"SliceKernel(base=RBF(length_scale=[0.546, 0.169]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.04, 1.22]), idx=[2, 3]) + WhiteKernel(noise_level=0.00185)",0.5462660546062571,0.16871867155826853,1.0351250033075807,1.2225811104406612,0.001854169887017191,1.6414777136997998,0.003099062456071283,0.0023633169764499438,0.9993393233586164
0,27,warmup,"SliceKernel(base=RBF(length_scale=[0.486, 0.195]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 1.24]), idx=[2, 3]) + WhiteKernel(noise_level=0.00181)",0.4858621860467946,0.19491605734505282,1.0585993683513164,1.2391150545692418,0.0018105655949440288,2.3913649887895225,0.003054071418926266,0.0023151226963056193,0.9993425768910269
0,28,warmup,"SliceKernel(base=RBF(length_scale=[0.452, 0.205]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 1.25]), idx=[2, 3]) + WhiteKernel(noise_level=0.00174)",0.4519287474155332,0.20459610977500428,1.065017043220364,1.2477819328133533,0.0017376227830692963,3.041221765387906,0.002947960449792909,0.0021839175392060007,0.9993677804070009
0,29,warmup,"SliceKernel(base=RBF(length_scale=[1e+03, 0.0764]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.11, 1.2]), idx=[2, 3]) + WhiteKernel(noise_level=0.00199)",999.9999999999998,0.07635917651296256,1.1126026955655477,1.1967033321565061,0.0019933935036079336,0.8710869094470652,0.0031988477200532075,0.002444011714575785,0.9992530622621872
0,30,warmup,"SliceKernel(base=RBF(length_scale=[1.58, 2.9]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.21, 0.997]), idx=[2, 3]) + WhiteKernel(noise_level=0.00448)",1.5775799682316816,2.904166094257064,1.2134259412783797,0.9974381212913807,0.0044771992014249196,3.4244382057147362,0.005895176768315503,0.004531047685627459,0.9978650216206295
0,31,warmup,"SliceKernel(base=RBF(length_scale=[940, 0.078]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.12, 1.29]), idx=[2, 3]) + WhiteKernel(noise_level=0.00157)",939.730803438042,0.07795276188673263,1.122680604215919,1.2948141041941124,0.0015661250208498343,1.7104281400839803,0.0031079482747048636,0.002434644009234342,0.9994446972225487
0,32,warmup,"SliceKernel(base=RBF(length_scale=[0.262, 0.169]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.945, 1.16]), idx=[2, 3]) + WhiteKernel(noise_level=0.00159)",0.26224114476916216,0.1685961494449811,0.9454327884109159,1.1592888550396985,0.001588540589841607,-1.8265624118077426,0.0028763644764851493,0.002115681254249896,0.9995347007547788
0,33,warmup,"SliceKernel(base=RBF(length_scale=[0.243, 0.184]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.967, 1.17]), idx=[2, 3]) + WhiteKernel(noise_level=0.00165)",0.24273021449651197,0.18402715502999956,0.9667597235351607,1.1691077196053077,0.0016471302908880338,-2.882831564152749,0.0029108366615741886,0.0021197774409050206,0.9995201654889365
0,34,warmup,"SliceKernel(base=RBF(length_scale=[1.11, 3.96]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 1.08]), idx=[2, 3]) + WhiteKernel(noise_level=0.00787)",1.1052655428953841,3.963267144606133,1.5117326182951534,1.0806328510548628,0.007865742521239241,2.547062208306542,0.008965856304470271,0.006993534817715195,0.9957067590912282
0,34,active,"SliceKernel(base=RBF(length_scale=[1.11, 3.96]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 1.08]), idx=[2, 3]) + WhiteKernel(noise_level=0.00787)",1.1052655428953841,3.963267144606133,1.5117326182951534,1.0806328510548628,0.007865742521239241,2.547062208306542,0.008965856304470271,0.006993534817715195,0.9957067590912282
