step,phase,n,kernel,dist_ls0,dist_ls1,pos_ls0,pos_ls1,noise_var,LML,train_rmse,train_mae,train_r2
84,active,85,"SliceKernel(base=RBF(length_scale=[0.9, 0.682]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.539, 0.531]), idx=[2, 3]) + WhiteKernel(noise_level=0.00514)",0.90003167,0.68236683,0.53851487,0.53085236,0.005142118,-52.730744,0.005828062,0.0042495696,0.99908756
85,active,86,"SliceKernel(base=RBF(length_scale=[0.898, 0.716]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.538, 0.529]), idx=[2, 3]) + WhiteKernel(noise_level=0.00507)",0.89825132,0.71575269,0.53802142,0.52878875,0.0050698409,-52.325992,0.0057817156,0.0042255875,0.9991013
86,active,87,"SliceKernel(base=RBF(length_scale=[0.886, 0.75]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.53, 0.538]), idx=[2, 3]) + WhiteKernel(noise_level=0.00613)",0.88561606,0.74998188,0.53020036,0.53837337,0.0061324746,-53.731657,0.0065824445,0.0048503403,0.99882173
87,active,88,"SliceKernel(base=RBF(length_scale=[0.887, 0.753]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.524, 0.542]), idx=[2, 3]) + WhiteKernel(noise_level=0.00587)",0.88669206,0.75348404,0.52363113,0.54201609,0.0058732367,-53.228479,0.006462747,0.0047522136,0.99887
88,active,89,"SliceKernel(base=RBF(length_scale=[0.885, 0.756]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.527, 0.558]), idx=[2, 3]) + WhiteKernel(noise_level=0.00634)",0.88459236,0.75585145,0.52663081,0.55752975,0.0063416509,-53.263769,0.0068507752,0.0050703976,0.9987176
89,active,90,"SliceKernel(base=RBF(length_scale=[0.89, 0.759]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.53, 0.546]), idx=[2, 3]) + WhiteKernel(noise_level=0.00609)",0.88966368,0.7593982,0.52998956,0.5457645,0.0060869159,-52.92306,0.0066614579,0.0049336976,0.99879153
90,active,91,"SliceKernel(base=RBF(length_scale=[0.917, 0.761]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.519, 0.562]), idx=[2, 3]) + WhiteKernel(noise_level=0.00804)",0.91650431,0.76091651,0.51883773,0.56230531,0.00804088,-53.420704,0.0081640292,0.0062970099,0.99818223
91,active,92,"SliceKernel(base=RBF(length_scale=[0.914, 0.762]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.507, 0.545]), idx=[2, 3]) + WhiteKernel(noise_level=0.00709)",0.91415461,0.76176433,0.5071249,0.54549231,0.0070924487,-54.062669,0.0073876289,0.0057745145,0.99850279
92,active,93,"SliceKernel(base=RBF(length_scale=[0.347, 0.498]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.658, 0.767]), idx=[2, 3]) + WhiteKernel(noise_level=0.00339)",0.34681127,0.497823,0.65831145,0.76728951,0.0033936533,-55.234572,0.0049536834,0.0033230864,0.99932555
93,active,94,"SliceKernel(base=RBF(length_scale=[0.348, 0.494]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.658, 0.764]), idx=[2, 3]) + WhiteKernel(noise_level=0.00345)",0.34842149,0.49354317,0.65810855,0.76389508,0.003454852,-56.321138,0.0049607199,0.0033195087,0.99931866
94,active,95,"SliceKernel(base=RBF(length_scale=[0.358, 0.497]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.656, 0.766]), idx=[2, 3]) + WhiteKernel(noise_level=0.00356)",0.35781321,0.49722251,0.65623136,0.76566649,0.0035605485,-57.140948,0.0050334717,0.0033647862,0.99929688
95,active,96,"SliceKernel(base=RBF(length_scale=[0.733, 0.712]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.579, 0.562]), idx=[2, 3]) + WhiteKernel(noise_level=0.00873)",0.73332777,0.71186084,0.57894859,0.56196629,0.0087332288,-57.33194,0.0087080137,0.0065570236,0.99787952
96,active,97,"SliceKernel(base=RBF(length_scale=[0.751, 0.739]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.575, 0.561]), idx=[2, 3]) + WhiteKernel(noise_level=0.00898)",0.75065426,0.73924913,0.57529858,0.56139332,0.0089836891,-56.484178,0.0089907033,0.006778883,0.99776302
97,active,98,"SliceKernel(base=RBF(length_scale=[0.737, 0.907]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.545, 0.558]), idx=[2, 3]) + WhiteKernel(noise_level=0.0121)",0.73746743,0.90686477,0.54456701,0.55785109,0.01211002,-57.606893,0.010958818,0.0082953116,0.996653
98,active,99,"SliceKernel(base=RBF(length_scale=[0.811, 0.845]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.54, 0.589]), idx=[2, 3]) + WhiteKernel(noise_level=0.0155)",0.81065639,0.84511688,0.54019019,0.5886654,0.015513848,-58.720199,0.013177053,0.0098852271,0.99512453
99,active,100,"SliceKernel(base=RBF(length_scale=[0.802, 0.842]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.534, 0.586]), idx=[2, 3]) + WhiteKernel(noise_level=0.0141)",0.80221902,0.84181031,0.53364613,0.58645981,0.014068206,-57.742995,0.012444784,0.0093111249,0.99569916
100,active,101,"SliceKernel(base=RBF(length_scale=[0.774, 0.705]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.574, 0.614]), idx=[2, 3]) + WhiteKernel(noise_level=0.0143)",0.77446724,0.70496929,0.57424641,0.61362001,0.014318114,-58.619938,0.012700102,0.0098614836,0.99549072
101,active,102,"SliceKernel(base=RBF(length_scale=[0.848, 0.751]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.622, 0.675]), idx=[2, 3]) + WhiteKernel(noise_level=0.0245)",0.84750432,0.75096649,0.62208421,0.67514976,0.024510333,-60.16331,0.018852001,0.014251375,0.98998548
102,active,103,"SliceKernel(base=RBF(length_scale=[0.362, 0.463]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.634, 0.761]), idx=[2, 3]) + WhiteKernel(noise_level=0.00369)",0.36165165,0.46320633,0.63433137,0.76075253,0.0036908758,-61.538113,0.0049477071,0.00321644,0.99930381
103,active,104,"SliceKernel(base=RBF(length_scale=[0.374, 0.424]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.633, 0.76]), idx=[2, 3]) + WhiteKernel(noise_level=0.00377)",0.37365493,0.42435374,0.63336349,0.76046449,0.0037692132,-63.217155,0.0049527983,0.0032256132,0.9992957
104,active,105,"SliceKernel(base=RBF(length_scale=[0.377, 0.422]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.637, 0.763]), idx=[2, 3]) + WhiteKernel(noise_level=0.0038)",0.3770591,0.42221744,0.63659929,0.76314932,0.0038032833,-62.737052,0.0050181223,0.0032621236,0.99928742
105,active,106,"SliceKernel(base=RBF(length_scale=[0.387, 0.429]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.639, 0.757]), idx=[2, 3]) + WhiteKernel(noise_level=0.00399)",0.38737629,0.42850369,0.63873323,0.7574247,0.00398884,-63.04234,0.0051637185,0.0033635352,0.99924464
106,active,107,"SliceKernel(base=RBF(length_scale=[0.381, 0.354]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.633, 0.784]), idx=[2, 3]) + WhiteKernel(noise_level=0.00379)",0.38062089,0.35411776,0.63278908,0.78350577,0.0037931205,-67.016831,0.0049296649,0.0032135281,0.99930782
107,active,108,"SliceKernel(base=RBF(length_scale=[1.86, 1.51]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.12, 0.812]), idx=[2, 3]) + WhiteKernel(noise_level=0.0844)",1.8563862,1.5116238,1.1180387,0.81247187,0.084398087,-65.304878,0.046842782,0.035096695,0.93751985
108,active,109,"SliceKernel(base=RBF(length_scale=[1.83, 1.51]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.12, 0.814]), idx=[2, 3]) + WhiteKernel(noise_level=0.0834)",1.8311408,1.5138106,1.1248771,0.81392953,0.083376984,-64.972635,0.046891388,0.035003905,0.93800073
109,active,110,"SliceKernel(base=RBF(length_scale=[1.83, 1.52]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.13, 0.81]), idx=[2, 3]) + WhiteKernel(noise_level=0.0826)",1.8317631,1.5153756,1.130011,0.81011194,0.082645476,-64.938969,0.046756947,0.034980896,0.93838925
110,active,111,"SliceKernel(base=RBF(length_scale=[1.85, 1.61]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.04, 0.809]), idx=[2, 3]) + WhiteKernel(noise_level=0.0821)",1.8526176,1.6120089,1.0353886,0.80917966,0.082146157,-65.472954,0.046371129,0.034393039,0.93903482
111,active,112,"SliceKernel(base=RBF(length_scale=[1.85, 1.6]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.03, 0.813]), idx=[2, 3]) + WhiteKernel(noise_level=0.0816)",1.849933,1.6023861,1.0276717,0.8133178,0.081601823,-65.753995,0.046061599,0.034003359,0.93940284
112,active,113,"SliceKernel(base=RBF(length_scale=[1.86, 1.63]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.932, 0.816]), idx=[2, 3]) + WhiteKernel(noise_level=0.0802)",1.8608589,1.6349419,0.93190484,0.81589382,0.080174782,-66.195653,0.045452583,0.033558217,0.9409536
113,active,114,"SliceKernel(base=RBF(length_scale=[1.86, 1.63]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.949, 0.81]), idx=[2, 3]) + WhiteKernel(noise_level=0.0803)",1.8624193,1.6301819,0.94922886,0.80991718,0.080279973,-66.542017,0.045381496,0.033464355,0.94066393
114,active,115,"SliceKernel(base=RBF(length_scale=[1.89, 1.63]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.935, 0.805]), idx=[2, 3]) + WhiteKernel(noise_level=0.0743)",1.8928927,1.6306847,0.93547429,0.80496176,0.074308508,-62.900732,0.044982431,0.03315288,0.94506098
115,active,116,"SliceKernel(base=RBF(length_scale=[1.9, 1.67]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.929, 0.807]), idx=[2, 3]) + WhiteKernel(noise_level=0.0749)",1.8956072,1.6688933,0.9287764,0.80664259,0.074868159,-63.417535,0.045060936,0.033072796,0.94441849
116,active,117,"SliceKernel(base=RBF(length_scale=[1.89, 1.66]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.908, 0.808]), idx=[2, 3]) + WhiteKernel(noise_level=0.0742)",1.8923636,1.6612148,0.90842437,0.80757583,0.074151301,-63.745197,0.044620507,0.032583976,0.94503643
117,active,118,"SliceKernel(base=RBF(length_scale=[1.89, 1.66]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.914, 0.803]), idx=[2, 3]) + WhiteKernel(noise_level=0.0733)",1.8860718,1.6581718,0.91388402,0.80336202,0.073312021,-63.539759,0.044411984,0.032329922,0.94558136
118,active,119,"SliceKernel(base=RBF(length_scale=[1.87, 1.6]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.905, 0.807]), idx=[2, 3]) + WhiteKernel(noise_level=0.0726)",1.8700812,1.5971931,0.90549248,0.80675435,0.072647518,-64.058058,0.043996793,0.032099211,0.94618444
119,active,120,"SliceKernel(base=RBF(length_scale=[1.87, 1.62]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.887, 0.807]), idx=[2, 3]) + WhiteKernel(noise_level=0.0718)",1.8667256,1.6196438,0.88712144,0.80696683,0.071846985,-64.142223,0.04364701,0.031755041,0.94685679
120,active,121,"SliceKernel(base=RBF(length_scale=[1.87, 1.59]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.901, 0.805]), idx=[2, 3]) + WhiteKernel(noise_level=0.0713)",1.874114,1.5855872,0.90137119,0.80490519,0.07126024,-63.636219,0.043733936,0.031913493,0.9470359
121,active,122,"SliceKernel(base=RBF(length_scale=[1.87, 1.58]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.912, 0.802]), idx=[2, 3]) + WhiteKernel(noise_level=0.0712)",1.8688106,1.5802515,0.9122175,0.80218257,0.071242491,-63.857499,0.043749762,0.031936446,0.94691764
122,active,123,"SliceKernel(base=RBF(length_scale=[1.89, 1.59]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.884, 0.791]), idx=[2, 3]) + WhiteKernel(noise_level=0.0693)",1.8855388,1.5863782,0.88399062,0.79063806,0.069274543,-63.08163,0.043399309,0.031795082,0.94852043
123,active,124,"SliceKernel(base=RBF(length_scale=[1.9, 1.71]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.896, 0.785]), idx=[2, 3]) + WhiteKernel(noise_level=0.0708)",1.9032516,1.7093043,0.89629922,0.78505175,0.070802846,-63.505518,0.044016605,0.032330869,0.94689498
124,active,125,"SliceKernel(base=RBF(length_scale=[1.9, 1.63]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.981, 0.793]), idx=[2, 3]) + WhiteKernel(noise_level=0.0723)",1.8987916,1.6315735,0.98084737,0.79308168,0.07229726,-63.963315,0.044656551,0.033034917,0.94509972
125,active,126,"SliceKernel(base=RBF(length_scale=[1.86, 1.63]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.979, 0.797]), idx=[2, 3]) + WhiteKernel(noise_level=0.071)",1.8553969,1.6251274,0.97905665,0.79676594,0.071002082,-63.416629,0.044360648,0.032682279,0.94609106
126,active,127,"SliceKernel(base=RBF(length_scale=[1.81, 1.59]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.989, 0.795]), idx=[2, 3]) + WhiteKernel(noise_level=0.0711)",1.8082647,1.5855565,0.98888922,0.79533333,0.071057693,-63.725963,0.044272508,0.032713783,0.9459504
127,active,128,"SliceKernel(base=RBF(length_scale=[1.83, 1.57]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.966, 0.806]), idx=[2, 3]) + WhiteKernel(noise_level=0.0707)",1.8250969,1.5651172,0.96637556,0.80593713,0.070695436,-64.216357,0.044045468,0.032540294,0.94624679
128,active,129,"SliceKernel(base=RBF(length_scale=[1.81, 1.59]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.947, 0.8]), idx=[2, 3]) + WhiteKernel(noise_level=0.0706)",1.8093061,1.588713,0.94686097,0.80016001,0.070567232,-64.71255,0.043873221,0.032349246,0.94640382
129,active,130,"SliceKernel(base=RBF(length_scale=[1.81, 1.58]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.929, 0.797]), idx=[2, 3]) + WhiteKernel(noise_level=0.0695)",1.8069595,1.57773,0.92878948,0.79663792,0.069528496,-64.705271,0.043444452,0.031947598,0.94730166
130,active,131,"SliceKernel(base=RBF(length_scale=[1.82, 1.82]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.935, 0.801]), idx=[2, 3]) + WhiteKernel(noise_level=0.0732)",1.8248365,1.8184582,0.93458695,0.80128636,0.073208623,-65.918833,0.044892153,0.033136859,0.94373076
131,active,132,"SliceKernel(base=RBF(length_scale=[1.81, 1.79]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.958, 0.803]), idx=[2, 3]) + WhiteKernel(noise_level=0.0741)",1.8088733,1.7936089,0.95758089,0.80309975,0.074070169,-66.488195,0.045175212,0.033420389,0.94277629
132,active,133,"SliceKernel(base=RBF(length_scale=[1.82, 1.75]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.953, 0.804]), idx=[2, 3]) + WhiteKernel(noise_level=0.0736)",1.81785,1.7498704,0.95267162,0.80436449,0.073644225,-66.731043,0.044888339,0.033101127,0.94311636
133,active,134,"SliceKernel(base=RBF(length_scale=[1.83, 1.74]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.953, 0.807]), idx=[2, 3]) + WhiteKernel(noise_level=0.0721)",1.8297214,1.7432457,0.95280593,0.80696975,0.072094724,-65.787238,0.044709682,0.032973793,0.94426265
134,active,135,"SliceKernel(base=RBF(length_scale=[1.89, 2.65]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.913, 0.808]), idx=[2, 3]) + WhiteKernel(noise_level=0.0766)",1.8945671,2.6499447,0.91308617,0.8080423,0.076563871,-66.989201,0.046431391,0.034789169,0.93973044
135,active,136,"SliceKernel(base=RBF(length_scale=[1.89, 2.6]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.901, 0.806]), idx=[2, 3]) + WhiteKernel(noise_level=0.0762)",1.8944796,2.5986075,0.90065865,0.80594184,0.076202505,-67.278838,0.046145417,0.034458441,0.94002963
136,active,137,"SliceKernel(base=RBF(length_scale=[1.87, 2.57]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.844, 0.807]), idx=[2, 3]) + WhiteKernel(noise_level=0.0761)",1.8698025,2.5678549,0.84411939,0.80650036,0.076115113,-68.517675,0.04581054,0.034318565,0.94051275
137,active,138,"SliceKernel(base=RBF(length_scale=[0.938, 1.13]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.666, 0.782]), idx=[2, 3]) + WhiteKernel(noise_level=0.0525)",0.93814907,1.1264027,0.66617168,0.78230062,0.052487519,-68.248696,0.035310151,0.026341084,0.96493043
138,active,139,"SliceKernel(base=RBF(length_scale=[0.923, 1.1]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.638, 0.768]), idx=[2, 3]) + WhiteKernel(noise_level=0.0517)",0.92312439,1.102349,0.63775286,0.76831478,0.05170044,-69.278568,0.034720119,0.02602221,0.96586153
139,active,140,"SliceKernel(base=RBF(length_scale=[0.919, 1.09]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.638, 0.763]), idx=[2, 3]) + WhiteKernel(noise_level=0.051)",0.91908909,1.0938462,0.63821302,0.76262079,0.05096433,-69.133703,0.034414436,0.025768863,0.96639064
140,active,141,"SliceKernel(base=RBF(length_scale=[1.92, 2.84]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.643, 0.777]), idx=[2, 3]) + WhiteKernel(noise_level=0.0711)",1.9169352,2.841444,0.64326294,0.77675259,0.071098853,-70.319255,0.043349366,0.032444265,0.94630742
141,active,142,"SliceKernel(base=RBF(length_scale=[1.91, 2.85]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.64, 0.781]), idx=[2, 3]) + WhiteKernel(noise_level=0.0699)",1.9131178,2.8540133,0.64033877,0.7807659,0.06990105,-69.709465,0.043170673,0.032432671,0.94722131
142,active,143,"SliceKernel(base=RBF(length_scale=[1.93, 2.87]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.626, 0.782]), idx=[2, 3]) + WhiteKernel(noise_level=0.0686)",1.9341071,2.8682088,0.62604606,0.78213318,0.068566059,-69.434796,0.042788328,0.03210234,0.94838931
143,active,144,"SliceKernel(base=RBF(length_scale=[1.93, 2.85]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.621, 0.781]), idx=[2, 3]) + WhiteKernel(noise_level=0.0682)",1.9251656,2.85254,0.62097288,0.78083828,0.068240113,-69.759534,0.04253034,0.031881851,0.94865362
144,active,145,"SliceKernel(base=RBF(length_scale=[1.93, 2.83]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.639, 0.787]), idx=[2, 3]) + WhiteKernel(noise_level=0.0692)",1.9300294,2.8323051,0.63921195,0.7870398,0.069217904,-70.014146,0.043041651,0.03220706,0.94754812
145,active,146,"SliceKernel(base=RBF(length_scale=[1.9, 2.85]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.639, 0.79]), idx=[2, 3]) + WhiteKernel(noise_level=0.0687)",1.8975268,2.8482518,0.63914694,0.78992073,0.068675267,-70.012692,0.042896086,0.032157486,0.94792681
146,active,147,"SliceKernel(base=RBF(length_scale=[0.924, 1.11]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.631, 0.761]), idx=[2, 3]) + WhiteKernel(noise_level=0.0542)",0.92429089,1.107277,0.63144315,0.76084689,0.05419067,-73.99878,0.035757921,0.027139472,0.96364222
147,active,148,"SliceKernel(base=RBF(length_scale=[0.923, 1.12]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.634, 0.761]), idx=[2, 3]) + WhiteKernel(noise_level=0.0542)",0.92288352,1.1196049,0.63367677,0.76128909,0.054239829,-74.167306,0.035732622,0.027055884,0.96347896
148,active,149,"SliceKernel(base=RBF(length_scale=[0.909, 0.954]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.65, 0.758]), idx=[2, 3]) + WhiteKernel(noise_level=0.0568)",0.90946536,0.95353042,0.65001134,0.75750402,0.056776215,-78.87743,0.036304743,0.027716876,0.96205147
149,active,150,"SliceKernel(base=RBF(length_scale=[0.896, 0.953]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.65, 0.759]), idx=[2, 3]) + WhiteKernel(noise_level=0.0559)",0.89599827,0.95313903,0.65000373,0.75894336,0.055923483,-78.55372,0.036030206,0.027484271,0.96264117
150,active,151,"SliceKernel(base=RBF(length_scale=[0.897, 0.953]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.651, 0.755]), idx=[2, 3]) + WhiteKernel(noise_level=0.0556)",0.89724928,0.95345295,0.65127373,0.75525434,0.055563002,-78.475072,0.035898013,0.027387709,0.96282135
151,active,152,"SliceKernel(base=RBF(length_scale=[0.89, 0.955]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.648, 0.758]), idx=[2, 3]) + WhiteKernel(noise_level=0.0552)",0.88962652,0.95549337,0.64793589,0.75793901,0.055192409,-78.637482,0.035675112,0.027185936,0.96306685
152,active,153,"SliceKernel(base=RBF(length_scale=[0.884, 0.956]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.641, 0.756]), idx=[2, 3]) + WhiteKernel(noise_level=0.0548)",0.88382412,0.9556552,0.64147974,0.75640885,0.054781304,-78.84753,0.03541743,0.026972154,0.96336359
153,active,154,"SliceKernel(base=RBF(length_scale=[0.871, 0.942]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.634, 0.762]), idx=[2, 3]) + WhiteKernel(noise_level=0.0543)",0.87098698,0.9417594,0.63384492,0.76163142,0.054337455,-79.247447,0.035117337,0.02675233,0.96374806
